10	-0.0004220836	-0.6703208212
10.0461579028	-0.0004257117	-0.6734146766
10.0925288608	-0.0004293734	-0.6765228096
10.1391138574	-0.0004330689	-0.6796452863
10.1859138805	-0.0004367986	-0.6827821727
10.2329299228	-0.0004405629	-0.6859335354
10.2801629813	-0.0004443619	-0.6890994411
10.3276140576	-0.0004481961	-0.6922799569
10.3752841582	-0.0004520658	-0.6954751502
10.4231742939	-0.0004559713	-0.6986850887
10.4712854805	-0.0004599129	-0.7019098404
10.5196187382	-0.000463891	-0.7051494736
10.5681750921	-0.0004679058	-0.708404057
10.616955572	-0.0004719579	-0.7116736597
10.6659612123	-0.0004760474	-0.7149583507
10.7151930524	-0.0004801747	-0.7182581998
10.7646521363	-0.0004843402	-0.7215732768
10.814339513	-0.0004885443	-0.724903652
10.8642562362	-0.0004927872	-0.7282493959
10.9144033645	-0.0004970694	-0.7316105796
10.9647819614	-0.0005013913	-0.734987274
11.0153930954	-0.0005057531	-0.7383795509
11.0662378398	-0.0005101552	-0.7417874821
11.1173172728	-0.0005145981	-0.7452111397
11.1686324778	-0.0005190821	-0.7486505964
11.220184543	-0.0005236076	-0.752105925
11.2719745618	-0.0005281749	-0.7555771986
11.3240036324	-0.0005327845	-0.7590644909
11.3762728582	-0.0005374367	-0.7625678757
11.4287833479	-0.000542132	-0.7660874273
11.481536215	-0.0005468707	-0.7696232202
11.5345325782	-0.0005516532	-0.7731753293
11.5877735616	-0.00055648	-0.7767438299
11.6412602941	-0.0005613514	-0.7803287976
11.6949939102	-0.000566268	-0.7839303083
11.7489755494	-0.0005712299	-0.7875484383
11.8032063565	-0.0005762378	-0.7911832643
11.8576874817	-0.0005812921	-0.7948348632
11.9124200803	-0.000586393	-0.7985033125
11.9674053131	-0.0005915412	-0.8021886898
12.0226443462	-0.000596737	-0.8058910732
12.0781383511	-0.0006019809	-0.8096105412
12.1338885046	-0.0006072732	-0.8133471724
12.1898959892	-0.0006126146	-0.8171010462
12.2461619927	-0.0006180053	-0.820872242
12.3026877081	-0.0006234459	-0.8246608396
12.3594743344	-0.0006289368	-0.8284669194
12.4165230759	-0.0006344786	-0.832290562
12.4738351424	-0.0006400716	-0.8361318483
12.5314117494	-0.0006457163	-0.8399908597
12.5892541179	-0.0006514133	-0.8438676779
12.6473634747	-0.000657163	-0.8477623852
12.7057410521	-0.0006629658	-0.8516750639
12.7643880881	-0.0006688223	-0.8556057969
12.8233058266	-0.000674733	-0.8595546675
12.8824955169	-0.0006806984	-0.8635217594
12.9419584145	-0.000686719	-0.8675071565
13.0016957803	-0.0006927953	-0.8715109432
13.0617088813	-0.0006989277	-0.8755332045
13.1219989902	-0.0007051169	-0.8795740253
13.1825673856	-0.0007113634	-0.8836334914
13.2434153519	-0.0007176676	-0.8877116887
13.3045441798	-0.0007240302	-0.8918087036
13.3659551655	-0.0007304516	-0.8959246228
13.4276496114	-0.0007369324	-0.9000595336
13.4896288259	-0.0007434732	-0.9042135234
13.5518941235	-0.0007500745	-0.9083866802
13.6144468247	-0.0007567368	-0.9125790924
13.677288256	-0.0007634608	-0.9167908489
13.7404197501	-0.000770247	-0.9210220388
13.803842646	-0.0007770959	-0.9252727516
13.8675582887	-0.0007840082	-0.9295430774
13.9315680295	-0.0007909844	-0.9338331067
13.9958732257	-0.0007980252	-0.9381429302
14.0604752413	-0.0008051311	-0.9424726393
14.1253754462	-0.0008123027	-0.9468223256
14.1905752169	-0.0008195407	-0.9511920812
14.256075936	-0.0008268456	-0.9555819987
14.3218789927	-0.0008342181	-0.9599921709
14.3879857826	-0.0008416588	-0.9644226913
14.4543977075	-0.0008491683	-0.9688736537
14.5211161759	-0.0008567473	-0.9733451523
14.5881426028	-0.0008643964	-0.9778372818
14.6554784096	-0.0008721163	-0.9823501373
14.7231250243	-0.0008799075	-0.9868838143
14.7910838817	-0.0008877708	-0.9914384089
14.8593564229	-0.0008957069	-0.9960140174
14.9279440958	-0.0009037164	-1.0006107367
14.996848355	-0.0009117999	-1.0052286642
15.0660706619	-0.0009199583	-1.0098678976
15.1356124844	-0.000928192	-1.0145285351
15.2054752973	-0.000936502	-1.0192106754
15.2756605824	-0.0009448888	-1.0239144175
