waveform	[0]		[1]	
t0	2016/06/02  15:07:44.917448		2016/06/02  15:07:44.917450	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  15:07:44.917668	4.996314E-1	2016/06/02  15:07:44.917670	5.015105E-2
2016/06/02  15:07:44.917672	4.988262E-1	2016/06/02  15:07:44.917674	5.308187E-2
2016/06/02  15:07:44.917676	4.976345E-1	2016/06/02  15:07:44.917678	5.417690E-2
2016/06/02  15:07:44.917680	4.998568E-1	2016/06/02  15:07:44.917682	5.453118E-2
2016/06/02  15:07:44.917684	4.966361E-1	2016/06/02  15:07:44.917686	5.591607E-2
2016/06/02  15:07:44.917688	4.994381E-1	2016/06/02  15:07:44.917690	5.433794E-2
2016/06/02  15:07:44.917692	4.981820E-1	2016/06/02  15:07:44.917694	5.804172E-2
2016/06/02  15:07:44.917696	4.962818E-1	2016/06/02  15:07:44.917698	5.842820E-2
2016/06/02  15:07:44.917700	4.996958E-1	2016/06/02  15:07:44.917702	5.784848E-2
2016/06/02  15:07:44.917704	4.974091E-1	2016/06/02  15:07:44.917706	5.623814E-2
2016/06/02  15:07:44.917708	4.979888E-1	2016/06/02  15:07:44.917710	5.491766E-2
2016/06/02  15:07:44.917712	4.948647E-1	2016/06/02  15:07:44.917714	5.456339E-2
2016/06/02  15:07:44.917716	4.969260E-1	2016/06/02  15:07:44.917718	5.353277E-2
2016/06/02  15:07:44.917720	4.999857E-1	2016/06/02  15:07:44.917722	5.189022E-2
2016/06/02  15:07:44.917724	4.975701E-1	2016/06/02  15:07:44.917726	5.082740E-2
2016/06/02  15:07:44.917728	4.990839E-1	2016/06/02  15:07:44.917730	4.760672E-2
2016/06/02  15:07:44.917732	4.975057E-1	2016/06/02  15:07:44.917734	4.834747E-2
2016/06/02  15:07:44.917736	4.980854E-1	2016/06/02  15:07:44.917738	4.606079E-2
2016/06/02  15:07:44.917740	4.967649E-1	2016/06/02  15:07:44.917742	4.284011E-2
2016/06/02  15:07:44.917744	4.978922E-1	2016/06/02  15:07:44.917746	4.090771E-2
2016/06/02  15:07:44.917748	4.983753E-1	2016/06/02  15:07:44.917750	4.245363E-2
2016/06/02  15:07:44.917752	4.976023E-1	2016/06/02  15:07:44.917754	4.007033E-2
2016/06/02  15:07:44.917756	4.951224E-1	2016/06/02  15:07:44.917758	3.588345E-2
2016/06/02  15:07:44.917760	4.978278E-1	2016/06/02  15:07:44.917762	3.243732E-2
2016/06/02  15:07:44.917764	4.965395E-1	2016/06/02  15:07:44.917766	3.127788E-2
2016/06/02  15:07:44.917768	4.952190E-1	2016/06/02  15:07:44.917770	3.095581E-2
2016/06/02  15:07:44.917772	4.964106E-1	2016/06/02  15:07:44.917774	2.912002E-2
2016/06/02  15:07:44.917776	4.974735E-1	2016/06/02  15:07:44.917778	2.924885E-2
2016/06/02  15:07:44.917780	4.961530E-1	2016/06/02  15:07:44.917782	2.499755E-2
2016/06/02  15:07:44.917784	4.959275E-1	2016/06/02  15:07:44.917786	2.557727E-2
2016/06/02  15:07:44.917788	4.954444E-1	2016/06/02  15:07:44.917790	2.142260E-2
2016/06/02  15:07:44.917792	4.991805E-1	2016/06/02  15:07:44.917794	2.126156E-2
2016/06/02  15:07:44.917796	4.976023E-1	2016/06/02  15:07:44.917798	2.003771E-2
2016/06/02  15:07:44.917800	4.979244E-1	2016/06/02  15:07:44.917802	1.903930E-2
2016/06/02  15:07:44.917804	4.974413E-1	2016/06/02  15:07:44.917806	1.620510E-2
2016/06/02  15:07:44.917808	4.981176E-1	2016/06/02  15:07:44.917810	1.430490E-2
2016/06/02  15:07:44.917812	4.990516E-1	2016/06/02  15:07:44.917814	1.610848E-2
2016/06/02  15:07:44.917816	4.987940E-1	2016/06/02  15:07:44.917818	1.230808E-2
2016/06/02  15:07:44.917820	4.977311E-1	2016/06/02  15:07:44.917822	1.349973E-2
2016/06/02  15:07:44.917824	4.995348E-1	2016/06/02  15:07:44.917826	1.424048E-2
2016/06/02  15:07:44.917828	4.990839E-1	2016/06/02  15:07:44.917830	1.050450E-2
2016/06/02  15:07:44.917832	4.976345E-1	2016/06/02  15:07:44.917834	1.079436E-2
2016/06/02  15:07:44.917836	4.986330E-1	2016/06/02  15:07:44.917838	7.799125E-3
2016/06/02  15:07:44.917840	4.960242E-1	2016/06/02  15:07:44.917842	1.011801E-2
2016/06/02  15:07:44.917844	4.968616E-1	2016/06/02  15:07:44.917846	7.187196E-3
2016/06/02  15:07:44.917848	4.971192E-1	2016/06/02  15:07:44.917850	4.514032E-3
2016/06/02  15:07:44.917852	4.995025E-1	2016/06/02  15:07:44.917854	5.061548E-3
2016/06/02  15:07:44.917856	4.992449E-1	2016/06/02  15:07:44.917858	6.188786E-3
2016/06/02  15:07:44.917860	4.978600E-1	2016/06/02  15:07:44.917862	3.257967E-3
2016/06/02  15:07:44.917864	4.970870E-1	2016/06/02  15:07:44.917866	4.352998E-3
2016/06/02  15:07:44.917868	4.979244E-1	2016/06/02  15:07:44.917870	6.510854E-3
2016/06/02  15:07:44.917872	4.967649E-1	2016/06/02  15:07:44.917874	3.225761E-3
2016/06/02  15:07:44.917876	4.984397E-1	2016/06/02  15:07:44.917878	4.997134E-3
2016/06/02  15:07:44.917880	4.959597E-1	2016/06/02  15:07:44.917882	4.127551E-3
2016/06/02  15:07:44.917884	4.975701E-1	2016/06/02  15:07:44.917886	1.583214E-3
2016/06/02  15:07:44.917888	4.963140E-1	2016/06/02  15:07:44.917890	4.578446E-3
2016/06/02  15:07:44.917892	4.970226E-1	2016/06/02  15:07:44.917894	2.388384E-3
2016/06/02  15:07:44.917896	4.968616E-1	2016/06/02  15:07:44.917898	3.593560E-4
2016/06/02  15:07:44.917900	4.965395E-1	2016/06/02  15:07:44.917902	3.869897E-3
2016/06/02  15:07:44.917904	4.984397E-1	2016/06/02  15:07:44.917906	4.417412E-3
2016/06/02  15:07:44.917908	4.986652E-1	2016/06/02  15:07:44.917910	4.803894E-3
2016/06/02  15:07:44.917912	4.984075E-1	2016/06/02  15:07:44.917914	4.224171E-3
2016/06/02  15:07:44.917916	4.978922E-1	2016/06/02  15:07:44.917918	5.190375E-3
2016/06/02  15:07:44.917920	4.983753E-1	2016/06/02  15:07:44.917922	3.644449E-3
2016/06/02  15:07:44.917924	4.962818E-1	2016/06/02  15:07:44.917926	4.256378E-3
2016/06/02  15:07:44.917928	4.984075E-1	2016/06/02  15:07:44.917930	4.288585E-3
2016/06/02  15:07:44.917932	4.975701E-1	2016/06/02  15:07:44.917934	4.514032E-3
2016/06/02  15:07:44.917936	5.003721E-1	2016/06/02  15:07:44.917938	4.578446E-3
2016/06/02  15:07:44.917940	4.953800E-1	2016/06/02  15:07:44.917942	2.195143E-3
2016/06/02  15:07:44.917944	4.961852E-1	2016/06/02  15:07:44.917946	4.932721E-3
2016/06/02  15:07:44.917948	4.959920E-1	2016/06/02  15:07:44.917950	3.547829E-3
2016/06/02  15:07:44.917952	4.981176E-1	2016/06/02  15:07:44.917954	7.605885E-3
2016/06/02  15:07:44.917956	4.983431E-1	2016/06/02  15:07:44.917958	1.937489E-3
2016/06/02  15:07:44.917960	4.984397E-1	2016/06/02  15:07:44.917962	4.320792E-3
2016/06/02  15:07:44.917964	4.970226E-1	2016/06/02  15:07:44.917966	6.993956E-3
2016/06/02  15:07:44.917968	4.995025E-1	2016/06/02  15:07:44.917970	3.998724E-3
2016/06/02  15:07:44.917972	4.986974E-1	2016/06/02  15:07:44.917974	2.774866E-3
2016/06/02  15:07:44.917976	4.987296E-1	2016/06/02  15:07:44.917978	6.446440E-3
2016/06/02  15:07:44.917980	4.991161E-1	2016/06/02  15:07:44.917982	6.382026E-3
2016/06/02  15:07:44.917984	4.971192E-1	2016/06/02  15:07:44.917986	3.386795E-3
2016/06/02  15:07:44.917988	4.976667E-1	2016/06/02  15:07:44.917990	7.799125E-3
2016/06/02  15:07:44.917992	4.980854E-1	2016/06/02  15:07:44.917994	4.803894E-3
2016/06/02  15:07:44.917996	4.979244E-1	2016/06/02  15:07:44.917998	8.217814E-3
2016/06/02  15:07:44.918000	5.007908E-1	2016/06/02  15:07:44.918002	6.543060E-3
2016/06/02  15:07:44.918004	4.996958E-1	2016/06/02  15:07:44.918006	3.161347E-3
2016/06/02  15:07:44.918008	4.952512E-1	2016/06/02  15:07:44.918010	4.771687E-3
2016/06/02  15:07:44.918012	4.975701E-1	2016/06/02  15:07:44.918014	6.768508E-3
2016/06/02  15:07:44.918016	4.985685E-1	2016/06/02  15:07:44.918018	6.349820E-3
2016/06/02  15:07:44.918020	4.983753E-1	2016/06/02  15:07:44.918022	4.964928E-3
2016/06/02  15:07:44.918024	4.977634E-1	2016/06/02  15:07:44.918026	7.316023E-3
2016/06/02  15:07:44.918028	4.998246E-1	2016/06/02  15:07:44.918030	7.605885E-3
2016/06/02  15:07:44.918032	4.979566E-1	2016/06/02  15:07:44.918034	8.024573E-3
2016/06/02  15:07:44.918036	4.958309E-1	2016/06/02  15:07:44.918038	6.446440E-3
2016/06/02  15:07:44.918040	4.974413E-1	2016/06/02  15:07:44.918042	3.934310E-3
2016/06/02  15:07:44.918044	4.977634E-1	2016/06/02  15:07:44.918046	6.059959E-3
2016/06/02  15:07:44.918048	5.002111E-1	2016/06/02  15:07:44.918050	5.995545E-3
2016/06/02  15:07:44.918052	4.978278E-1	2016/06/02  15:07:44.918054	7.766919E-3
