10.058	-2.133	-0.546
10.99	-2.134	-0.598
12.107	-2.134	-0.659
13.225	-2.134	-0.721
14.529	-2.135	-0.792
15.832	-2.136	-0.864
17.323	-2.136	-0.943
18.999	-2.137	-1.036
20.862	-2.137	-1.136
22.911	-2.138	-1.248
25.146	-2.139	-1.374
27.567	-2.139	-1.507
30.175	-2.14	-1.646
33.155	-2.141	-1.808
36.322	-2.142	-1.98
39.861	-2.143	-2.178
43.586	-2.144	-2.382
47.87	-2.145	-2.617
52.527	-2.146	-2.873
57.556	-2.147	-3.152
63.144	-2.148	-3.46
69.104	-2.15	-3.791
75.81	-2.151	-4.162
83.26	-2.152	-4.577
91.27	-2.153	-5.022
100.024	-2.155	-5.51
109.71	-2.156	-6.053
120.141	-2.156	-6.638
131.875	-2.156	-7.299
144.541	-2.156	-8.012
158.511	-2.152	-8.791
173.785	-2.147	-9.647
190.549	-2.141	-10.585
208.989	-2.134	-11.624
229.105	-2.125	-12.76
251.271	-2.114	-14.018
275.485	-2.101	-15.4
301.935	-2.086	-16.917
331.178	-2.067	-18.61
363.03	-2.044	-20.47
398.047	-2.018	-22.535
436.604	-1.987	-24.842
478.7	-1.951	-27.398
524.893	-1.909	-30.251
575.371	-1.862	-33.437
630.878	-1.809	-37.028
691.786	-1.751	-41.086
758.655	-1.691	-45.693
831.671	-1.633	-50.915
911.951	-1.586	-56.909
1000.054	-1.565	-63.787
1096.539	-1.593	-71.691
1202.337	-1.706	-80.723
1318.194	-1.953	-90.919
1445.413	-2.393	-102.185
1584.925	-3.08	-114.147
1737.848	-4.031	-126.228
1905.486	-5.219	-137.839
2089.329	-6.583	-148.624
2290.867	-8.065	-158.472
2511.963	-9.623	-167.468
2754.293	-11.234	-175.728
3019.907	-12.884	-183.374
3311.224	-14.573	-190.518
3630.854	-16.279	-197.179
3981.031	-17.997	-203.415
4365.109	-19.719	-209.268
4786.253	-21.442	-214.808
5248.003	-23.14	-219.98
5754.456	-24.811	-224.848
6309.524	-26.447	-229.439
6918.237	-28.039	-233.779
7585.809	-29.58	-237.9
8317.642	-31.064	-241.827
9120.069	-32.488	-245.59
9999.983	-33.847	-249.21
10964.833	-35.716	-269.019
12022.629	-36.507	-274.94
13182.499	-37.382	-280.813
14454.313	-38.233	-286.678
15848.875	-38.977	-292.436
17377.92	-39.62	-297.996
19054.674	-40.169	-303.346
20892.918	-40.634	-308.427
22908.673	-41.025	-313.245
25118.887	-41.353	-317.739
27542.375	-41.629	-321.976
30199.438	-41.859	-325.933
33113.174	-42.054	-329.615
36307.797	-42.221	-333.057
39810.687	-42.363	-336.28
43651.648	-42.488	-339.308
47863.089	-42.597	-342.163
52480.772	-42.699	-344.864
57544	-42.795	-347.425
63095.801	-42.886	-349.896
69183.111	-42.984	-352.254
75857.714	-43.089	-354.562
83176.419	-43.207	-356.817
91201.067	-43.343	-359.048
100000.016	-43.581	-363.584
109647.773	-43.688	-363.458
120226.48	-43.918	-365.674
131825.73	-44.201	-367.84
144544.058	-44.542	-369.918
158489.309	-44.952	-371.761
173780.136	-45.417	-372.185
190545.991	-46.065	-379.884
