10.058	-44.129	129.162
10.99	-42.433	-119.882
12.107	-29.938	10.672
13.225	-30.809	34.941
14.529	-32.527	-17.24
15.832	-33.197	-3.306
17.323	-33.237	-25.968
18.999	-34.653	-27.361
20.862	-31.558	5.806
22.911	-35.533	-40.713
25.146	-33.932	-15.308
27.567	-36.117	-57.216
30.175	-35.318	-41.117
33.155	-34.408	-29.343
36.322	-33.185	-5.867
39.861	-33.396	-11.326
43.586	-32.594	6.765
47.87	-32.901	-3.505
52.527	-32.88	-1.151
57.556	-32.893	-2.772
63.144	-32.903	-2.68
69.104	-32.903	-2.894
75.81	-32.909	-2.923
83.26	-32.912	-3.251
91.27	-32.917	-3.574
100.024	-32.922	-3.939
109.71	-32.931	-4.314
120.141	-32.939	-4.812
131.875	-32.949	-5.249
144.541	-33.522	-5.994
158.511	-32.978	-6.406
173.785	-32.998	-7.19
190.549	-33.011	-7.874
208.989	-33.05	-8.849
229.105	-33.089	-9.882
251.271	-33.133	-10.995
275.485	-33.198	-12.435
301.935	-33.285	-14.036
331.178	-33.377	-16.117
363.03	-33.505	-18.519
398.047	-33.676	-21.387
436.604	-33.889	-25.241
478.7	-34.152	-29.953
524.893	-34.467	-36.004
575.371	-34.794	-43.997
630.878	-35.032	-54.427
691.786	-35.016	-67.676
758.655	-34.639	-85.239
831.671	-33.383	-101.493
911.951	-31.552	-116.535
1000.054	-29.36	-129.388
1096.539	-27.01	-140.228
1202.337	-24.62	-149.532
1318.194	-22.258	-157.805
1445.413	-19.944	-165.528
1584.925	-17.697	-173.051
1737.848	-15.524	-180.651
1905.486	-13.437	-188.498
2089.329	-11.452	-196.791
2290.867	-9.587	-205.55
2511.963	-7.862	-214.839
2754.293	-6.305	-224.596
3019.907	-4.94	-234.704
3311.224	-3.786	-244.954
3630.854	-2.848	-255.084
3981.031	-2.117	-264.827
4365.109	-1.568	-273.981
4786.253	-1.169	-282.388
5248.003	-0.886	-289.98
5754.456	-0.688	-296.792
6309.524	-0.549	-302.86
6918.237	-0.452	-308.263
7585.809	-0.382	-313.09
8317.642	-0.331	-317.404
9120.069	-0.294	-321.275
9999.983	-0.265	-324.743
10964.833	-0.242	-327.88
12022.629	-0.223	-330.709
13182.499	-0.208	-333.265
14454.313	-0.195	-335.589
15848.875	-0.183	-337.695
17377.92	-0.173	-339.611
19054.674	-0.163	-341.355
20892.918	-0.155	-342.941
22908.673	-0.147	-344.388
25118.887	-0.14	-345.706
27542.375	-0.133	-346.915
30199.438	-0.127	-348.016
33113.174	-0.121	-349.023
36307.797	-0.115	-349.946
39810.687	-0.11	-350.794
43651.648	-0.106	-351.575
47863.089	-0.101	-352.287
52480.772	-0.097	-352.938
57544	-0.093	-353.537
63095.801	-0.089	-354.084
69183.111	-0.086	-354.582
75857.714	-0.082	-355.04
83176.419	-0.079	-355.459
91201.067	-0.076	-355.844
100000.016	-0.074	-356.214
109647.773	-0.071	-356.52
120226.48	-0.069	-356.818
131825.73	-0.066	-357.09
144544.058	-0.064	-357.338
158489.309	-0.062	-357.568
173780.136	-0.06	-357.779
190545.991	-0.059	-357.97
