waveform	[0]		[1]	
t0	2016/06/02  14:55:46.050332		2016/06/02  14:55:46.050336	
delta t	8.000000E-6		8.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  14:55:46.050780	4.611115E-1	2016/06/02  14:55:46.050784	2.897699E-1
2016/06/02  14:55:46.050788	4.651052E-1	2016/06/02  14:55:46.050792	2.912192E-1
2016/06/02  14:55:46.050796	4.615624E-1	2016/06/02  14:55:46.050800	2.937314E-1
2016/06/02  14:55:46.050804	4.588570E-1	2016/06/02  14:55:46.050808	2.971775E-1
2016/06/02  14:55:46.050812	4.621099E-1	2016/06/02  14:55:46.050816	3.013644E-1
2016/06/02  14:55:46.050820	4.635593E-1	2016/06/02  14:55:46.050824	3.062277E-1
2016/06/02  14:55:46.050828	4.601453E-1	2016/06/02  14:55:46.050832	3.117351E-1
2016/06/02  14:55:46.050836	4.619167E-1	2016/06/02  14:55:46.050840	3.175001E-1
2016/06/02  14:55:46.050844	4.618523E-1	2016/06/02  14:55:46.050848	3.236194E-1
2016/06/02  14:55:46.050852	4.612403E-1	2016/06/02  14:55:46.050856	3.301253E-1
2016/06/02  14:55:46.050860	4.618845E-1	2016/06/02  14:55:46.050864	3.365345E-1
2016/06/02  14:55:46.050868	4.634948E-1	2016/06/02  14:55:46.050872	3.429114E-1
2016/06/02  14:55:46.050876	4.621743E-1	2016/06/02  14:55:46.050880	3.491918E-1
2016/06/02  14:55:46.050884	4.642356E-1	2016/06/02  14:55:46.050888	3.551823E-1
2016/06/02  14:55:46.050892	4.652984E-1	2016/06/02  14:55:46.050896	3.607863E-1
2016/06/02  14:55:46.050900	4.662002E-1	2016/06/02  14:55:46.050904	3.660039E-1
2016/06/02  14:55:46.050908	4.655883E-1	2016/06/02  14:55:46.050912	3.708027E-1
2016/06/02  14:55:46.050916	4.641390E-1	2016/06/02  14:55:46.050920	3.751507E-1
2016/06/02  14:55:46.050924	4.634304E-1	2016/06/02  14:55:46.050928	3.787257E-1
2016/06/02  14:55:46.050932	4.676818E-1	2016/06/02  14:55:46.050936	3.818175E-1
2016/06/02  14:55:46.050940	4.665867E-1	2016/06/02  14:55:46.050944	3.842331E-1
2016/06/02  14:55:46.050948	4.659426E-1	2016/06/02  14:55:46.050952	3.859722E-1
2016/06/02  14:55:46.050956	4.660714E-1	2016/06/02  14:55:46.050960	3.871961E-1
2016/06/02  14:55:46.050964	4.674885E-1	2016/06/02  14:55:46.050968	3.877114E-1
2016/06/02  14:55:46.050972	4.681971E-1	2016/06/02  14:55:46.050976	3.878080E-1
2016/06/02  14:55:46.050980	4.715144E-1	2016/06/02  14:55:46.050984	3.873572E-1
2016/06/02  14:55:46.050988	4.669088E-1	2016/06/02  14:55:46.050992	3.864876E-1
2016/06/02  14:55:46.050996	4.679072E-1	2016/06/02  14:55:46.051000	3.849416E-1
2016/06/02  14:55:46.051004	4.679072E-1	2016/06/02  14:55:46.051008	3.832024E-1
2016/06/02  14:55:46.051012	4.681649E-1	2016/06/02  14:55:46.051016	3.811734E-1
2016/06/02  14:55:46.051020	4.691311E-1	2016/06/02  14:55:46.051024	3.787579E-1
2016/06/02  14:55:46.051028	4.671987E-1	2016/06/02  14:55:46.051032	3.761813E-1
2016/06/02  14:55:46.051036	4.665545E-1	2016/06/02  14:55:46.051040	3.736047E-1
2016/06/02  14:55:46.051044	4.694210E-1	2016/06/02  14:55:46.051048	3.708027E-1
2016/06/02  14:55:46.051052	4.666834E-1	2016/06/02  14:55:46.051056	3.680973E-1
2016/06/02  14:55:46.051060	4.672309E-1	2016/06/02  14:55:46.051064	3.654241E-1
2016/06/02  14:55:46.051068	4.694854E-1	2016/06/02  14:55:46.051072	3.627832E-1
2016/06/02  14:55:46.051076	4.665867E-1	2016/06/02  14:55:46.051080	3.602710E-1
2016/06/02  14:55:46.051084	4.684225E-1	2016/06/02  14:55:46.051088	3.580487E-1
2016/06/02  14:55:46.051092	4.638169E-1	2016/06/02  14:55:46.051096	3.559231E-1
2016/06/02  14:55:46.051100	4.679072E-1	2016/06/02  14:55:46.051104	3.541839E-1
2016/06/02  14:55:46.051108	4.657816E-1	2016/06/02  14:55:46.051112	3.525735E-1
2016/06/02  14:55:46.051116	4.652662E-1	2016/06/02  14:55:46.051120	3.513819E-1
2016/06/02  14:55:46.051124	4.658460E-1	2016/06/02  14:55:46.051128	3.504157E-1
2016/06/02  14:55:46.051132	4.656849E-1	2016/06/02  14:55:46.051136	3.497715E-1
2016/06/02  14:55:46.051140	4.632372E-1	2016/06/02  14:55:46.051144	3.494173E-1
2016/06/02  14:55:46.051148	4.663935E-1	2016/06/02  14:55:46.051152	3.491274E-1
2016/06/02  14:55:46.051156	4.632050E-1	2016/06/02  14:55:46.051160	3.494173E-1
2016/06/02  14:55:46.051164	4.614336E-1	2016/06/02  14:55:46.051168	3.498682E-1
2016/06/02  14:55:46.051172	4.648797E-1	2016/06/02  14:55:46.051176	3.504801E-1
2016/06/02  14:55:46.051180	4.654595E-1	2016/06/02  14:55:46.051184	3.512531E-1
2016/06/02  14:55:46.051188	4.641068E-1	2016/06/02  14:55:46.051192	3.522515E-1
2016/06/02  14:55:46.051196	4.655883E-1	2016/06/02  14:55:46.051200	3.533465E-1
2016/06/02  14:55:46.051204	4.648153E-1	2016/06/02  14:55:46.051208	3.547314E-1
2016/06/02  14:55:46.051212	4.616912E-1	2016/06/02  14:55:46.051216	3.561485E-1
2016/06/02  14:55:46.051220	4.648153E-1	2016/06/02  14:55:46.051224	3.574690E-1
2016/06/02  14:55:46.051228	4.628829E-1	2016/06/02  14:55:46.051232	3.589183E-1
2016/06/02  14:55:46.051236	4.651374E-1	2016/06/02  14:55:46.051240	3.603676E-1
2016/06/02  14:55:46.051244	4.647509E-1	2016/06/02  14:55:46.051248	3.618814E-1
2016/06/02  14:55:46.051252	4.654273E-1	2016/06/02  14:55:46.051256	3.632663E-1
2016/06/02  14:55:46.051260	4.651696E-1	2016/06/02  14:55:46.051264	3.644901E-1
2016/06/02  14:55:46.051268	4.671020E-1	2016/06/02  14:55:46.051272	3.656818E-1
