waveform	[0]	
t0	2016/05/31  14:09:05.249696	
delta t	1.250000E-5	

time[0]	Y[0]
2016/05/31  14:09:05.251096	1.055862E+1
2016/05/31  14:09:05.251108	1.055862E+1
2016/05/31  14:09:05.251121	1.055862E+1
2016/05/31  14:09:05.251133	1.055862E+1
2016/05/31  14:09:05.251146	1.055862E+1
2016/05/31  14:09:05.251158	1.055862E+1
2016/05/31  14:09:05.251171	1.010266E+1
2016/05/31  14:09:05.251183	8.861120E+0
2016/05/31  14:09:05.251196	7.477496E+0
2016/05/31  14:09:05.251208	5.972740E+0
2016/05/31  14:09:05.251221	4.370695E+0
2016/05/31  14:09:05.251233	2.696168E+0
2016/05/31  14:09:05.251246	9.762191E-1
2016/05/31  14:09:05.251258	-7.620932E-1
2016/05/31  14:09:05.251271	-2.491067E+0
2016/05/31  14:09:05.251283	-4.183966E+0
2016/05/31  14:09:05.251296	-5.812120E+0
2016/05/31  14:09:05.251308	-7.351688E+0
2016/05/31  14:09:05.251321	-8.777537E+0
2016/05/31  14:09:05.251333	-1.006582E+1
2016/05/31  14:09:05.251346	-1.055787E+1
2016/05/31  14:09:05.251358	-1.055787E+1
2016/05/31  14:09:05.251371	-1.055787E+1
2016/05/31  14:09:05.251383	-1.055787E+1
2016/05/31  14:09:05.251396	-1.055787E+1
2016/05/31  14:09:05.251408	-1.055787E+1
2016/05/31  14:09:05.251421	-1.055787E+1
2016/05/31  14:09:05.251433	-1.055787E+1
2016/05/31  14:09:05.251446	-1.055787E+1
2016/05/31  14:09:05.251458	-1.055787E+1
2016/05/31  14:09:05.251471	-1.055787E+1
2016/05/31  14:09:05.251483	-9.932414E+0
2016/05/31  14:09:05.251496	-8.735003E+0
2016/05/31  14:09:05.251508	-7.396477E+0
2016/05/31  14:09:05.251521	-5.938430E+0
2016/05/31  14:09:05.251533	-4.383094E+0
2016/05/31  14:09:05.251546	-2.755602E+0
2016/05/31  14:09:05.251558	-1.080435E+0
2016/05/31  14:09:05.251571	6.153462E-1
2016/05/31  14:09:05.251583	2.305328E+0
2016/05/31  14:09:05.251596	3.962453E+0
2016/05/31  14:09:05.251608	5.561272E+0
2016/05/31  14:09:05.251621	7.074078E+0
2016/05/31  14:09:05.251633	8.478639E+0
2016/05/31  14:09:05.251646	9.752078E+0
2016/05/31  14:09:05.251658	1.055862E+1
2016/05/31  14:09:05.251671	1.055862E+1
2016/05/31  14:09:05.251683	1.055862E+1
2016/05/31  14:09:05.251696	1.055862E+1
2016/05/31  14:09:05.251708	1.055862E+1
2016/05/31  14:09:05.251721	1.055862E+1
2016/05/31  14:09:05.251733	1.055862E+1
2016/05/31  14:09:05.251746	1.055862E+1
2016/05/31  14:09:05.251758	1.055862E+1
2016/05/31  14:09:05.251771	1.055862E+1
2016/05/31  14:09:05.251783	1.055862E+1
2016/05/31  14:09:05.251796	1.022543E+1
2016/05/31  14:09:05.251808	8.998388E+0
2016/05/31  14:09:05.251821	7.629584E+0
2016/05/31  14:09:05.251833	6.136748E+0
2016/05/31  14:09:05.251846	4.542434E+0
2016/05/31  14:09:05.251858	2.875316E+0
