waveform	[0]	
t0	2016/05/31  13:58:31.004431	
delta t	8.000000E-7	

time[0]	Y[0]
2016/05/31  13:58:31.004564	-1.032651E+1
2016/05/31  13:58:31.004564	-1.040417E+1
2016/05/31  13:58:31.004565	-1.048054E+1
2016/05/31  13:58:31.004566	-1.055594E+1
2016/05/31  13:58:31.004567	-1.055787E+1
2016/05/31  13:58:31.004568	-1.055787E+1
2016/05/31  13:58:31.004568	-1.055787E+1
2016/05/31  13:58:31.004569	-1.055787E+1
2016/05/31  13:58:31.004570	-1.055787E+1
2016/05/31  13:58:31.004571	-1.055787E+1
2016/05/31  13:58:31.004572	-1.055787E+1
2016/05/31  13:58:31.004572	-1.055787E+1
2016/05/31  13:58:31.004573	-1.055787E+1
2016/05/31  13:58:31.004574	-1.055787E+1
2016/05/31  13:58:31.004575	-1.055787E+1
2016/05/31  13:58:31.004576	-1.055787E+1
2016/05/31  13:58:31.004576	-1.055787E+1
2016/05/31  13:58:31.004577	-1.055787E+1
2016/05/31  13:58:31.004578	-1.055787E+1
2016/05/31  13:58:31.004579	-1.055787E+1
2016/05/31  13:58:31.004580	-1.055787E+1
2016/05/31  13:58:31.004580	-1.055787E+1
2016/05/31  13:58:31.004581	-1.055787E+1
2016/05/31  13:58:31.004582	-1.055787E+1
2016/05/31  13:58:31.004583	-1.055787E+1
2016/05/31  13:58:31.004584	-1.055787E+1
2016/05/31  13:58:31.004584	-1.055787E+1
2016/05/31  13:58:31.004585	-1.055787E+1
2016/05/31  13:58:31.004586	-1.055787E+1
2016/05/31  13:58:31.004587	-1.055787E+1
2016/05/31  13:58:31.004588	-1.055787E+1
2016/05/31  13:58:31.004588	-1.055787E+1
2016/05/31  13:58:31.004589	-1.055787E+1
2016/05/31  13:58:31.004590	-1.055787E+1
2016/05/31  13:58:31.004591	-1.055787E+1
2016/05/31  13:58:31.004592	-1.055787E+1
2016/05/31  13:58:31.004592	-1.055787E+1
2016/05/31  13:58:31.004593	-1.055787E+1
2016/05/31  13:58:31.004594	-1.055787E+1
2016/05/31  13:58:31.004595	-1.055787E+1
2016/05/31  13:58:31.004596	-1.055787E+1
2016/05/31  13:58:31.004596	-1.055787E+1
2016/05/31  13:58:31.004597	-1.055787E+1
2016/05/31  13:58:31.004598	-1.055787E+1
2016/05/31  13:58:31.004599	-1.055787E+1
2016/05/31  13:58:31.004600	-1.055787E+1
2016/05/31  13:58:31.004600	-1.055787E+1
2016/05/31  13:58:31.004601	-1.055787E+1
2016/05/31  13:58:31.004602	-1.055787E+1
2016/05/31  13:58:31.004603	-1.055787E+1
2016/05/31  13:58:31.004604	-1.055787E+1
2016/05/31  13:58:31.004604	-1.055787E+1
2016/05/31  13:58:31.004605	-1.055787E+1
2016/05/31  13:58:31.004606	-1.055787E+1
2016/05/31  13:58:31.004607	-1.055787E+1
2016/05/31  13:58:31.004608	-1.055787E+1
2016/05/31  13:58:31.004608	-1.055787E+1
2016/05/31  13:58:31.004609	-1.055787E+1
2016/05/31  13:58:31.004610	-1.055787E+1
2016/05/31  13:58:31.004611	-1.055787E+1
2016/05/31  13:58:31.004612	-1.055787E+1
2016/05/31  13:58:31.004612	-1.055787E+1
2016/05/31  13:58:31.004613	-1.055787E+1
