0	0
10	5924
20	-9545
30	9456
40	-5692
50	-285
60	6151
70	-9626
80	9360
90	-5455
100	-570
110	6373
120	-9700
130	9256
140	-5214
150	-854
160	6590
170	-9765
180	9144
190	-4969
200	-1137
210	6802
220	-9822
230	9025
240	-4720
250	-1420
260	7008
270	-9872
280	8899
290	-4467
300	-1701
310	7208
320	-9913
330	8765
340	-4210
350	-1981
360	7403
370	-9947
380	8624
390	-3950
400	-2260
410	7591
420	-9972
430	8477
440	-3687
450	-2537
460	7774
470	-9989
480	8322
490	-3420
500	-2811
510	7950
520	-9998
530	8161
540	-3151
550	-3083
560	8119
570	-9999
580	7993
590	-2879
600	-3353
610	8282
620	-9992
630	7818
640	-2605
650	-3620
660	8439
670	-9977
680	7638
690	-2329
700	-3884
710	8588
720	-9954
730	7450
740	-2051
750	-4145
760	8731
770	-9922
780	7257
790	-1772
800	-4403
810	8866
820	-9883
830	7058
840	-1490
850	-4657
860	8994
870	-9835
880	6854
890	-1208
900	-4907
910	9115
920	-9780
930	6644
940	-925
950	-5153
960	9229
970	-9717
980	6428
990	-641
1000	-5396
1010	9335
1020	-9645
1030	6207
1040	-356
1050	-5633
1060	9433
1070	-9566
1080	5981
1090	-71
1100	-5866
1110	9524
1120	-9479
1130	5750
1140	214
1150	-6095
1160	9607
1170	-9385
1180	5515
1190	498
1200	-6318
1210	9682
1220	-9282
1230	5275
1240	783
1250	-6536
1260	9749
1270	-9173
1280	5031
1290	1067
1300	-6749
1310	9809
1320	-9056
1330	4783
1340	1349
1350	-6957
1360	9860
1370	-8931
1380	4530
1390	1631
1400	-7159
1410	9904
1420	-8799
1430	4275
1440	1912
1450	-7355
1460	9939
1470	-8660
1480	4015
1490	2190
1500	-7545
1510	9966
1520	-8514
1530	3753
1540	2468
1550	-7729
1560	9986
1570	-8361
1580	3487
1590	2743
1600	-7906
1610	9997
1620	-8202
1630	3219
1640	3016
1650	-8078
1660	10000
1670	-8035
1680	2948
1690	3286
1700	-8242
1710	9995
1720	-7863
1730	2674
1740	3554
1750	-8400
1760	9982
1770	-7683
1780	2398
1790	3819
1800	-8551
1810	9960
1820	-7498
1830	2121
1840	4080
1850	-8696
1860	9931
1870	-7306
1880	1842
1890	4339
1900	-8833
1910	9894
1920	-7109
1930	1561
1940	4594
1950	-8963
1960	9848
1970	-6905
1980	1279
1990	4845
2000	-9086
2010	9795
2020	-6697
2030	996
2040	5092
2050	-9201
2060	9733
2070	-6482
2080	712
2090	5335
2100	-9309
2110	9664
2120	-6263
2130	427
2140	5574
2150	-9409
2160	9587
2170	-6038
2180	142
2190	5808
2200	-9502
2210	9502
2220	-5808
2230	-142
2240	6038
2250	-9587
2260	9409
2270	-5574
2280	-427
2290	6263
2300	-9664
2310	9309
2320	-5335
2330	-712
2340	6482
2350	-9733
2360	9201
2370	-5092
2380	-996
2390	6697
2400	-9795
2410	9086
2420	-4845
2430	-1279
2440	6905
2450	-9848
2460	8963
2470	-4594
2480	-1561
2490	7109
2500	-9894
2510	8833
2520	-4339
2530	-1842
2540	7306
2550	-9931
2560	8696
2570	-4080
2580	-2121
2590	7498
2600	-9960
2610	8551
2620	-3819
2630	-2398
2640	7683
2650	-9982
2660	8400
2670	-3554
2680	-2674
2690	7863
2700	-9995
2710	8242
2720	-3286
2730	-2948
2740	8035
2750	-10000
2760	8078
2770	-3016
2780	-3219
2790	8202
2800	-9997
2810	7906
2820	-2743
2830	-3487
2840	8361
2850	-9986
2860	7729
2870	-2468
2880	-3753
2890	8514
2900	-9966
2910	7545
2920	-2190
2930	-4015
2940	8660
2950	-9939
2960	7355
2970	-1912
2980	-4275
2990	8799
3000	-9904
3010	7159
3020	-1631
3030	-4530
3040	8931
3050	-9860
3060	6957
3070	-1349
3080	-4783
3090	9056
3100	-9809
3110	6749
3120	-1067
3130	-5031
3140	9173
3150	-9749
3160	6536
3170	-783
3180	-5275
3190	9282
3200	-9682
3210	6318
3220	-498
3230	-5515
3240	9385
3250	-9607
3260	6095
3270	-214
3280	-5750
3290	9479
3300	-9524
3310	5866
3320	71
3330	-5981
3340	9566
3350	-9433
3360	5633
3370	356
3380	-6207
3390	9645
3400	-9335
3410	5396
3420	641
3430	-6428
3440	9717
3450	-9229
3460	5153
3470	925
3480	-6644
3490	9780
3500	-9115
3510	4907
3520	1208
3530	-6854
3540	9835
3550	-8994
3560	4657
3570	1490
3580	-7058
3590	9883
3600	-8866
3610	4403
3620	1772
3630	-7257
3640	9922
3650	-8731
3660	4145
3670	2051
3680	-7450
3690	9954
3700	-8588
3710	3884
3720	2329
3730	-7638
3740	9977
3750	-8439
3760	3620
3770	2605
3780	-7818
3790	9992
3800	-8282
3810	3353
3820	2879
3830	-7993
3840	9999
3850	-8119
3860	3083
3870	3151
3880	-8161
3890	9998
3900	-7950
3910	2811
3920	3420
3930	-8322
3940	9989
3950	-7774
3960	2537
3970	3687
3980	-8477
3990	9972
4000	-7591
4010	2260
4020	3950
4030	-8624
4040	9947
4050	-7403
4060	1981
4070	4210
4080	-8765
4090	9913
4100	-7208
4110	1701
4120	4467
4130	-8899
4140	9872
4150	-7008
4160	1420
4170	4720
4180	-9025
4190	9822
4200	-6802
4210	1137
4220	4969
4230	-9144
4240	9765
4250	-6590
4260	854
4270	5214
4280	-9256
4290	9700
4300	-6373
4310	570
4320	5455
4330	-9360
4340	9626
4350	-6151
4360	285
4370	5692
4380	-9456
4390	9545
4400	-5924
4410	0
4420	5924
4430	-9545
4440	9456
4450	-5692
4460	-285
4470	6151
4480	-9626
4490	9360
4500	-5455
4510	-570
4520	6373
4530	-9700
4540	9256
4550	-5214
4560	-854
4570	6590
4580	-9765
4590	9144
4600	-4969
4610	-1137
4620	6802
4630	-9822
4640	9025
4650	-4720
4660	-1420
4670	7008
4680	-9872
4690	8899
4700	-4467
4710	-1701
4720	7208
4730	-9913
4740	8765
4750	-4210
4760	-1981
4770	7403
4780	-9947
4790	8624
4800	-3950
4810	-2260
4820	7591
4830	-9972
4840	8477
4850	-3687
4860	-2537
4870	7774
4880	-9989
4890	8322
4900	-3420
4910	-2811
4920	7950
4930	-9998
4940	8161
4950	-3151
4960	-3083
4970	8119
4980	-9999
4990	7993
5000	-2879
5010	-3353
5020	8282
5030	-9992
5040	7818
5050	-2605
5060	-3620
5070	8439
5080	-9977
5090	7638
5100	-2329
5110	-3884
5120	8588
5130	-9954
5140	7450
5150	-2051
5160	-4145
5170	8731
5180	-9922
5190	7257
5200	-1772
5210	-4403
5220	8866
5230	-9883
5240	7058
5250	-1490
5260	-4657
5270	8994
5280	-9835
5290	6854
5300	-1208
5310	-4907
5320	9115
5330	-9780
5340	6644
5350	-925
5360	-5153
5370	9229
5380	-9717
5390	6428
5400	-641
5410	-5396
5420	9335
5430	-9645
5440	6207
5450	-356
5460	-5633
5470	9433
5480	-9566
5490	5981
5500	-71
5510	-5866
5520	9524
5530	-9479
5540	5750
5550	214
5560	-6095
5570	9607
5580	-9385
5590	5515
5600	498
5610	-6318
5620	9682
5630	-9282
5640	5275
5650	783
5660	-6536
5670	9749
5680	-9173
5690	5031
5700	1067
5710	-6749
5720	9809
5730	-9056
5740	4783
5750	1349
5760	-6957
5770	9860
5780	-8931
5790	4530
5800	1631
5810	-7159
5820	9904
5830	-8799
5840	4275
5850	1912
5860	-7355
5870	9939
5880	-8660
5890	4015
5900	2190
5910	-7545
5920	9966
5930	-8514
5940	3753
5950	2468
5960	-7729
5970	9986
5980	-8361
5990	3487
6000	2743
6010	-7906
6020	9997
6030	-8202
6040	3219
6050	3016
6060	-8078
6070	10000
6080	-8035
6090	2948
6100	3286
6110	-8242
6120	9995
6130	-7863
6140	2674
6150	3554
6160	-8400
6170	9982
6180	-7683
6190	2398
6200	3819
6210	-8551
6220	9960
6230	-7498
6240	2121
6250	4080
6260	-8696
6270	9931
6280	-7306
6290	1842
6300	4339
6310	-8833
6320	9894
6330	-7109
6340	1561
6350	4594
6360	-8963
6370	9848
6380	-6905
6390	1279
6400	4845
6410	-9086
6420	9795
6430	-6697
6440	996
6450	5092
6460	-9201
6470	9733
6480	-6482
6490	712
6500	5335
6510	-9309
6520	9664
6530	-6263
6540	427
6550	5574
6560	-9409
6570	9587
6580	-6038
6590	142
6600	5808
6610	-9502
6620	9502
6630	-5808
6640	-142
6650	6038
6660	-9587
6670	9409
6680	-5574
6690	-427
6700	6263
6710	-9664
6720	9309
6730	-5335
6740	-712
6750	6482
6760	-9733
6770	9201
6780	-5092
6790	-996
6800	6697
6810	-9795
6820	9086
6830	-4845
6840	-1279
6850	6905
6860	-9848
6870	8963
6880	-4594
6890	-1561
6900	7109
6910	-9894
6920	8833
6930	-4339
6940	-1842
6950	7306
6960	-9931
6970	8696
