waveform	[0]		[1]	
t0	2016/06/06  14:26:36.294907		2016/06/06  14:26:36.294918	
delta t	8.000000E-5		8.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2016/06/06  14:26:36.299307	4.999951E-1	2016/06/06  14:26:36.299318	-1.890982E-1
2016/06/06  14:26:36.299387	4.988679E-1	2016/06/06  14:26:36.299398	-1.871657E-1
2016/06/06  14:26:36.299467	4.995120E-1	2016/06/06  14:26:36.299478	-1.844280E-1
2016/06/06  14:26:36.299547	4.985458E-1	2016/06/06  14:26:36.299558	-1.795968E-1
2016/06/06  14:26:36.299627	4.995120E-1	2016/06/06  14:26:36.299638	-1.750876E-1
2016/06/06  14:26:36.299707	5.009614E-1	2016/06/06  14:26:36.299718	-1.729941E-1
2016/06/06  14:26:36.299787	5.020887E-1	2016/06/06  14:26:36.299798	-1.680018E-1
2016/06/06  14:26:36.299867	5.008004E-1	2016/06/06  14:26:36.299878	-1.639758E-1
2016/06/06  14:26:36.299947	4.991899E-1	2016/06/06  14:26:36.299958	-1.591446E-1
2016/06/06  14:26:36.300027	4.995120E-1	2016/06/06  14:26:36.300038	-1.556017E-1
2016/06/06  14:26:36.300107	4.988679E-1	2016/06/06  14:26:36.300118	-1.527029E-1
2016/06/06  14:26:36.300187	4.972575E-1	2016/06/06  14:26:36.300198	-1.480328E-1
2016/06/06  14:26:36.300267	5.022497E-1	2016/06/06  14:26:36.300278	-1.425574E-1
2016/06/06  14:26:36.300347	4.990289E-1	2016/06/06  14:26:36.300358	-1.407859E-1
2016/06/06  14:26:36.300427	4.972575E-1	2016/06/06  14:26:36.300438	-1.338612E-1
2016/06/06  14:26:36.300507	4.980627E-1	2016/06/06  14:26:36.300518	-1.282247E-1
2016/06/06  14:26:36.300587	5.008004E-1	2016/06/06  14:26:36.300598	-1.267754E-1
2016/06/06  14:26:36.300667	4.995120E-1	2016/06/06  14:26:36.300678	-1.219442E-1
2016/06/06  14:26:36.300747	5.004783E-1	2016/06/06  14:26:36.300758	-1.155025E-1
2016/06/06  14:26:36.300827	4.991899E-1	2016/06/06  14:26:36.300838	-1.132480E-1
2016/06/06  14:26:36.300907	5.003172E-1	2016/06/06  14:26:36.300918	-1.074505E-1
2016/06/06  14:26:36.300987	4.998341E-1	2016/06/06  14:26:36.300998	-1.037465E-1
2016/06/06  14:26:36.301067	4.998341E-1	2016/06/06  14:26:36.301078	-9.794908E-2
2016/06/06  14:26:36.301147	5.032160E-1	2016/06/06  14:26:36.301158	-9.327890E-2
