10.058	-39.184	170.975
11.176	-37.356	169.924
12.666	-35.177	168.165
14.156	-33.244	166.992
15.832	-31.314	165.695
17.695	-29.381	164.188
19.93	-27.324	162.256
22.352	-25.35	160.011
25.146	-23.315	157.648
28.126	-21.39	154.856
31.665	-19.356	151.733
35.39	-17.462	148.153
39.861	-15.451	143.964
44.703	-13.538	139.26
50.105	-11.672	133.935
56.252	-9.84	127.788
63.144	-8.1	120.811
70.781	-6.503	113.117
79.349	-5.065	104.742
89.034	-3.812	95.789
100.024	-2.771	86.53
112.131	-1.969	77.576
125.915	-1.36	68.93
141.189	-0.928	61.064
158.511	-0.623	53.873
177.883	-0.417	47.506
199.489	-0.28	41.939
223.89	-0.188	37.025
251.271	-0.128	32.727
281.818	-0.089	28.973
316.277	-0.062	25.656
354.834	-0.045	22.763
398.047	-0.033	20.207
446.662	-0.025	17.951
501.238	-0.02	15.959
562.333	-0.016	14.199
630.878	-0.013	12.625
707.991	-0.011	11.222
794.418	-0.01	9.992
891.276	-0.008	8.887
1000.054	-0.007	7.898
1122.057	-0.007	7.023
1258.962	-0.006	6.238
1412.63	-0.006	5.538
1584.925	-0.006	4.915
1778.267	-0.005	4.346
1995.265	-0.005	3.85
2238.713	-0.004	3.396
2511.963	-0.004	2.988
2818.368	-0.004	2.614
3162.213	-0.004	2.282
3548.153	-0.004	1.981
3981.031	-0.003	1.708
4466.809	-0.003	1.454
5011.819	-0.003	1.212
5623.326	-0.003	0.986
6309.524	-0.003	0.788
7079.542	-0.003	0.587
7943.25	-0.003	0.401
8912.571	-0.003	0.215
9999.983	-0.003	0.042
11220.202	-0.003	-0.144
12589.246	-0.003	-0.333
14125.369	-0.003	-0.515
15848.875	-0.003	-0.71
17782.86	-0.003	-0.912
19952.655	-0.004	-1.134
22387.132	-0.004	-1.385
25118.887	-0.004	-1.629
28183.87	-0.005	-1.92
31622.685	-0.005	-2.237
35481.341	-0.005	-2.604
39810.687	-0.007	-3.009
44668.28	-0.009	-3.494
50118.752	-0.012	-4.067
56234.188	-0.016	-4.763
63095.801	-0.024	-5.648
70794.486	-0.043	-6.879
79432.875	-0.1	-8.76
89125.149	-0.26	-11.685
100000.016	-0.771	-16.49
112201.832	-1.047	-21.337
125892.46	-1.717	-28.459
141253.695	-2.566	-36.491
158489.309	-3.514	-44.542
177827.85	-4.502	-51.004
199526.176	-5.506	-56.46
