1.00000000000000e+002	-1.68900993548995e-001	-1.39825975523413e+001
1.00023028502082e+002	-1.68976235947166e-001	-1.39857277452292e+001
1.00046062307284e+002	-1.69051510863911e-001	-1.39888585993844e+001
1.00069101416826e+002	-1.69126818312341e-001	-1.39919901149207e+001
1.00092145831930e+002	-1.69202158305562e-001	-1.39951222919520e+001
1.00115195553817e+002	-1.69277530856674e-001	-1.39982551305921e+001
1.00138250583710e+002	-1.69352935978793e-001	-1.40013886309548e+001
1.00161310922831e+002	-1.69428373685038e-001	-1.40045227931542e+001
1.00184376572403e+002	-1.69503843988524e-001	-1.40076576173040e+001
1.00207447533648e+002	-1.69579346902379e-001	-1.40107931035181e+001
1.00230523807790e+002	-1.69654882439741e-001	-1.40139292519103e+001
1.00253605396052e+002	-1.69730450613734e-001	-1.40170660625946e+001
1.00276692299659e+002	-1.69806051437504e-001	-1.40202035356849e+001
1.00299784519833e+002	-1.69881684924189e-001	-1.40233416712949e+001
1.00322882057800e+002	-1.69957351086945e-001	-1.40264804695386e+001
1.00345984914784e+002	-1.70033049938914e-001	-1.40296199305299e+001
1.00369093092010e+002	-1.70108781493272e-001	-1.40327600543826e+001
1.00392206590702e+002	-1.70184545763154e-001	-1.40359008412107e+001
1.00415325412088e+002	-1.70260342761737e-001	-1.40390422911280e+001
1.00438449557391e+002	-1.70336172502197e-001	-1.40421844042485e+001
1.00461579027839e+002	-1.70412034997706e-001	-1.40453271806859e+001
1.00484713824658e+002	-1.70487930261433e-001	-1.40484706205543e+001
1.00507853949074e+002	-1.70563858306575e-001	-1.40516147239676e+001
1.00530999402313e+002	-1.70639819146320e-001	-1.40547594910395e+001
1.00554150185604e+002	-1.70715812793846e-001	-1.40579049218841e+001
1.00577306300174e+002	-1.70791839262363e-001	-1.40610510166153e+001
1.00600467747249e+002	-1.70867898565064e-001	-1.40641977753469e+001
1.00623634528060e+002	-1.70943990715163e-001	-1.40673451981929e+001
1.00646806643832e+002	-1.71020115725864e-001	-1.40704932852672e+001
1.00669984095796e+002	-1.71096273610382e-001	-1.40736420366837e+001
1.00693166885180e+002	-1.71172464381931e-001	-1.40767914525563e+001
1.00716355013213e+002	-1.71248688053751e-001	-1.40799415329989e+001
1.00739548481125e+002	-1.71324944639052e-001	-1.40830922781256e+001
1.00762747290145e+002	-1.71401234151071e-001	-1.40862436880501e+001
