1.01741936618060e+002	-6.99328592961530e+001dB	-9.77945059743269e+001
1.01765366262053e+002	-6.99268583593286e+001dB	-9.77962942341802e+001
1.01788801301542e+002	-6.99208574220773e+001dB	-9.77980829105480e+001
1.01812241737769e+002	-6.99148564843987e+001dB	-9.77998720035273e+001
1.01835687571978e+002	-6.99088555462927e+001dB	-9.78016615132152e+001
1.01859138805411e+002	-6.99028546077591e+001dB	-9.78034514397088e+001
1.01882595439312e+002	-6.98968536687977e+001dB	-9.78052417831052e+001
1.01906057474924e+002	-6.98908527294084e+001dB	-9.78070325435015e+001
1.01929524913492e+002	-6.98848517895908e+001dB	-9.78088237209949e+001
1.01952997756260e+002	-6.98788508493448e+001dB	-9.78106153156826e+001
1.01976476004471e+002	-6.98728499086703e+001dB	-9.78124073276616e+001
1.01999959659371e+002	-6.98668489675670e+001dB	-9.78141997570294e+001
1.02023448722206e+002	-6.98608480260348e+001dB	-9.78159926038832e+001
1.02046943194219e+002	-6.98548470840734e+001dB	-9.78177858683201e+001
1.02070443076658e+002	-6.98488461416827e+001dB	-9.78195795504376e+001
1.02093948370767e+002	-6.98428451988624e+001dB	-9.78213736503329e+001
1.02117459077794e+002	-6.98368442556124e+001dB	-9.78231681681033e+001
1.02140975198984e+002	-6.98308433119325e+001dB	-9.78249631038464e+001
1.02164496735585e+002	-6.98248423678225e+001dB	-9.78267584576593e+001
1.02188023688843e+002	-6.98188414232822e+001dB	-9.78285542296397e+001
1.02211556060006e+002	-6.98128404783114e+001dB	-9.78303504198848e+001
1.02235093850322e+002	-6.98068395329099e+001dB	-9.78321470284922e+001
1.02258637061039e+002	-6.98008385870775e+001dB	-9.78339440555594e+001
1.02282185693404e+002	-6.97948376408140e+001dB	-9.78357415011838e+001
1.02305739748666e+002	-6.97888366941192e+001dB	-9.78375393654630e+001
1.02329299228075e+002	-6.97828357469930e+001dB	-9.78393376484946e+001
1.02352864132878e+002	-6.97768347994351e+001dB	-9.78411363503762e+001
1.02376434464327e+002	-6.97708338514454e+001dB	-9.78429354712053e+001
1.02400010223669e+002	-6.97648329030236e+001dB	-9.78447350110796e+001
1.02423591412156e+002	-6.97588319541696e+001dB	-9.78465349700967e+001
1.02447178031037e+002	-6.97528310048831e+001dB	-9.78483353483544e+001
1.02470770081564e+002	-6.97468300551640e+001dB	-9.78501361459502e+001
1.02494367564986e+002	-6.97408291050121e+001dB	-9.78519373629821e+001
1.02517970482555e+002	-6.97348281544272e+001dB	-9.78537389995476e+001
1.02541578835522e+002	-6.97288272034090e+001dB	-9.78555410557446e+001
1.02565192625140e+002	-6.97228262519575e+001dB	-9.78573435316709e+001
1.02588811852659e+002	-6.97168253000723e+001dB	-9.78591464274242e+001
1.02612436519333e+002	-6.97108243477533e+001dB	-9.78609497431025e+001
1.02636066626414e+002	-6.97048233950003e+001dB	-9.78627534788036e+001
1.02659702175154e+002	-6.96988224418132e+001dB	-9.78645576346254e+001
1.02683343166808e+002	-6.96928214881917e+001dB	-9.78663622106659e+001
1.02706989602627e+002	-6.96868205341355e+001dB	-9.78681672070228e+001
1.02730641483867e+002	-6.96808195796447e+001dB	-9.78699726237944e+001
1.02754298811780e+002	-6.96748186247188e+001dB	-9.78717784610784e+001
1.02777961587622e+002	-6.96688176693578e+001dB	-9.78735847189729e+001
1.02801629812646e+002	-6.96628167135614e+001dB	-9.78753913975760e+001
1.02825303488109e+002	-6.96568157573294e+001dB	-9.78771984969857e+001
1.02848982615264e+002	-6.96508148006617e+001dB	-9.78790060173002e+001
1.02872667195367e+002	-6.96448138435581e+001dB	-9.78808139586174e+001
1.02896357229674e+002	-6.96388128860183e+001dB	-9.78826223210356e+001
1.02920052719442e+002	-6.96328119280422e+001dB	-9.78844311046529e+001
1.02943753665926e+002	-6.96268109696295e+001dB	-9.78862403095675e+001
1.02967460070382e+002	-6.96208100107802e+001dB	-9.78880499358775e+001
1.02991171934069e+002	-6.96148090514938e+001dB	-9.78898599836813e+001
1.03014889258242e+002	-6.96088080917704e+001dB	-9.78916704530771e+001
1.03038612044161e+002	-6.96028071316096e+001dB	-9.78934813441630e+001
1.03062340293081e+002	-6.95968061710114e+001dB	-9.78952926570375e+001
1.03086074006261e+002	-6.95908052099754e+001dB	-9.78971043917989e+001
1.03109813184961e+002	-6.95848042485015e+001dB	-9.78989165485455e+001
1.03133557830437e+002	-6.95788032865895e+001dB	-9.79007291273757e+001
1.03157307943950e+002	-6.95728023242391e+001dB	-9.79025421283879e+001
1.03181063526758e+002	-6.95668013614503e+001dB	-9.79043555516804e+001
1.03204824580121e+002	-6.95608003982228e+001dB	-9.79061693973518e+001
1.03228591105299e+002	-6.95547994345564e+001dB	-9.79079836655005e+001
1.03252363103551e+002	-6.95487984704509e+001dB	-9.79097983562250e+001
1.03276140576139e+002	-6.95427975059062e+001dB	-9.79116134696238e+001
1.03299923524322e+002	-6.95367965409219e+001dB	-9.79134290057955e+001
1.03323711949362e+002	-6.95307955754980e+001dB	-9.79152449648386e+001
1.03347505852520e+002	-6.95247946096341e+001dB	-9.79170613468517e+001
1.03371305235057e+002	-6.95187936433302e+001dB	-9.79188781519334e+001
1.03395110098236e+002	-6.95127926765861e+001dB	-9.79206953801824e+001
1.03418920443318e+002	-6.95067917094014e+001dB	-9.79225130316973e+001
1.03442736271566e+002	-6.95007907417761e+001dB	-9.79243311065767e+001
1.03466557584242e+002	-6.94947897737099e+001dB	-9.79261496049195e+001
1.03490384382610e+002	-6.94887888052026e+001dB	-9.79279685268243e+001
1.03514216667933e+002	-6.94827878362541e+001dB	-9.79297878723900e+001
1.03538054441474e+002	-6.94767868668641e+001dB	-9.79316076417152e+001
1.03561897704497e+002	-6.94707858970325e+001dB	-9.79334278348987e+001
1.03585746458267e+002	-6.94647849267590e+001dB	-9.79352484520395e+001
1.03609600704047e+002	-6.94587839560434e+001dB	-9.79370694932364e+001
1.03633460443103e+002	-6.94527829848856e+001dB	-9.79388909585881e+001
1.03657325676699e+002	-6.94467820132853e+001dB	-9.79407128481937e+001
1.03681196406101e+002	-6.94407810412424e+001dB	-9.79425351621521e+001
1.03705072632575e+002	-6.94347800687566e+001dB	-9.79443579005622e+001
1.03728954357386e+002	-6.94287790958278e+001dB	-9.79461810635230e+001
1.03752841581800e+002	-6.94227781224557e+001dB	-9.79480046511334e+001
1.03776734307084e+002	-6.94167771486402e+001dB	-9.79498286634926e+001
1.03800632534505e+002	-6.94107761743810e+001dB	-9.79516531006994e+001
1.03824536265330e+002	-6.94047751996780e+001dB	-9.79534779628532e+001
1.03848445500826e+002	-6.93987742245309e+001dB	-9.79553032500528e+001
1.03872360242261e+002	-6.93927732489396e+001dB	-9.79571289623974e+001
1.03896280490902e+002	-6.93867722729038e+001dB	-9.79589550999863e+001
1.03920206248019e+002	-6.93807712964234e+001dB	-9.79607816629184e+001
1.03944137514879e+002	-6.93747703194982e+001dB	-9.79626086512931e+001
1.03968074292751e+002	-6.93687693421279e+001dB	-9.79644360652096e+001
1.03992016582905e+002	-6.93627683643124e+001dB	-9.79662639047670e+001
1.04015964386609e+002	-6.93567673860514e+001dB	-9.79680921700646e+001
1.04039917705134e+002	-6.93507664073448e+001dB	-9.79699208612018e+001
1.04063876539749e+002	-6.93447654281923e+001dB	-9.79717499782779e+001
1.04087840891725e+002	-6.93387644485938e+001dB	-9.79735795213921e+001
1.04111810762332e+002	-6.93327634685490e+001dB	-9.79754094906439e+001
1.04135786152842e+002	-6.93267624880578e+001dB	-9.79772398861326e+001
1.04159767064525e+002	-6.93207615071200e+001dB	-9.79790707079576e+001
1.04183753498652e+002	-6.93147605257353e+001dB	-9.79809019562184e+001
1.04207745456496e+002	-6.93087595439036e+001dB	-9.79827336310144e+001
1.04231742939329e+002	-6.93027585616246e+001dB	-9.79845657324451e+001
1.04255745948422e+002	-6.92967575788982e+001dB	-9.79863982606100e+001
1.04279754485049e+002	-6.92907565957241e+001dB	-9.79882312156087e+001
1.04303768550482e+002	-6.92847556121021e+001dB	-9.79900645975407e+001
1.04327788145995e+002	-6.92787546280322e+001dB	-9.79918984065055e+001
1.04351813272861e+002	-6.92727536435140e+001dB	-9.79937326426029e+001
1.04375843932353e+002	-6.92667526585473e+001dB	-9.79955673059323e+001
1.04399880125747e+002	-6.92607516731319e+001dB	-9.79974023965935e+001
1.04423921854316e+002	-6.92547506872678e+001dB	-9.79992379146861e+001
1.04447969119335e+002	-6.92487497009545e+001dB	-9.80010738603098e+001
1.04472021922078e+002	-6.92427487141920e+001dB	-9.80029102335645e+001
1.04496080263822e+002	-6.92367477269801e+001dB	-9.80047470345497e+001
1.04520144145842e+002	-6.92307467393185e+001dB	-9.80065842633653e+001
1.04544213569413e+002	-6.92247457512070e+001dB	-9.80084219201110e+001
1.04568288535812e+002	-6.92187447626454e+001dB	-9.80102600048868e+001
1.04592369046315e+002	-6.92127437736336e+001dB	-9.80120985177924e+001
1.04616455102199e+002	-6.92067427841714e+001dB	-9.80139374589278e+001
1.04640546704741e+002	-6.92007417942584e+001dB	-9.80157768283927e+001
1.04664643855218e+002	-6.91947408038946e+001dB	-9.80176166262872e+001
1.04688746554908e+002	-6.91887398130797e+001dB	-9.80194568527112e+001
1.04712854805088e+002	-6.91827388218135e+001dB	-9.80212975077646e+001
1.04736968607038e+002	-6.91767378300958e+001dB	-9.80231385915474e+001
1.04761087962034e+002	-6.91707368379265e+001dB	-9.80249801041597e+001
1.04785212871357e+002	-6.91647358453053e+001dB	-9.80268220457015e+001
1.04809343336286e+002	-6.91587348522320e+001dB	-9.80286644162728e+001
1.04833479358098e+002	-6.91527338587064e+001dB	-9.80305072159738e+001
1.04857620938075e+002	-6.91467328647283e+001dB	-9.80323504449046e+001
1.04881768077497e+002	-6.91407318702975e+001dB	-9.80341941031652e+001
1.04905920777643e+002	-6.91347308754138e+001dB	-9.80360381908560e+001
1.04930079039794e+002	-6.91287298800770e+001dB	-9.80378827080770e+001
1.04954242865230e+002	-6.91227288842869e+001dB	-9.80397276549284e+001
1.04978412255234e+002	-6.91167278880433e+001dB	-9.80415730315106e+001
1.05002587211087e+002	-6.91107268913459e+001dB	-9.80434188379238e+001
1.05026767734069e+002	-6.91047258941947e+001dB	-9.80452650742682e+001
1.05050953825464e+002	-6.90987248965893e+001dB	-9.80471117406441e+001
1.05075145486553e+002	-6.90927238985296e+001dB	-9.80489588371520e+001
1.05099342718620e+002	-6.90867229000154e+001dB	-9.80508063638922e+001
1.05123545522946e+002	-6.90807219010465e+001dB	-9.80526543209649e+001
1.05147753900816e+002	-6.90747209016226e+001dB	-9.80545027084708e+001
1.05171967853513e+002	-6.90687199017435e+001dB	-9.80563515265101e+001
1.05196187382320e+002	-6.90627189014092e+001dB	-9.80582007751834e+001
1.05220412488522e+002	-6.90567179006193e+001dB	-9.80600504545911e+001
1.05244643173403e+002	-6.90507168993736e+001dB	-9.80619005648337e+001
1.05268879438248e+002	-6.90447158976720e+001dB	-9.80637511060118e+001
1.05293121284342e+002	-6.90387148955142e+001dB	-9.80656020782259e+001
1.05317368712970e+002	-6.90327138929000e+001dB	-9.80674534815766e+001
1.05341621725417e+002	-6.90267128898293e+001dB	-9.80693053161645e+001
1.05365880322970e+002	-6.90207118863018e+001dB	-9.80711575820903e+001
1.05390144506914e+002	-6.90147108823173e+001dB	-9.80730102794546e+001
1.05414414278537e+002	-6.90087098778756e+001dB	-9.80748634083580e+001
1.05438689639124e+002	-6.90027088729766e+001dB	-9.80767169689013e+001
1.05462970589963e+002	-6.89967078676199e+001dB	-9.80785709611852e+001
1.05487257132342e+002	-6.89907068618055e+001dB	-9.80804253853104e+001
1.05511549267547e+002	-6.89847058555330e+001dB	-9.80822802413778e+001
1.05535846996867e+002	-6.89787048488023e+001dB	-9.80841355294882e+001
1.05560150321591e+002	-6.89727038416132e+001dB	-9.80859912497423e+001
1.05584459243006e+002	-6.89667028339655e+001dB	-9.80878474022409e+001
1.05608773762401e+002	-6.89607018258589e+001dB	-9.80897039870851e+001
1.05633093881067e+002	-6.89547008172933e+001dB	-9.80915610043757e+001
1.05657419600291e+002	-6.89486998082685e+001dB	-9.80934184542136e+001
1.05681750921364e+002	-6.89426987987843e+001dB	-9.80952763366997e+001
1.05706087845575e+002	-6.89366977888403e+001dB	-9.80971346519351e+001
1.05730430374216e+002	-6.89306967784366e+001dB	-9.80989934000207e+001
1.05754778508577e+002	-6.89246957675727e+001dB	-9.81008525810576e+001
1.05779132249948e+002	-6.89186947562486e+001dB	-9.81027121951468e+001
1.05803491599621e+002	-6.89126937444640e+001dB	-9.81045722423894e+001
1.05827856558887e+002	-6.89066927322187e+001dB	-9.81064327228865e+001
1.05852227129039e+002	-6.89006917195126e+001dB	-9.81082936367391e+001
1.05876603311368e+002	-6.88946907063453e+001dB	-9.81101549840485e+001
1.05900985107166e+002	-6.88886896927167e+001dB	-9.81120167649159e+001
1.05925372517727e+002	-6.88826886786267e+001dB	-9.81138789794423e+001
1.05949765544343e+002	-6.88766876640749e+001dB	-9.81157416277291e+001
1.05974164188308e+002	-6.88706866490611e+001dB	-9.81176047098775e+001
1.05998568450915e+002	-6.88646856335853e+001dB	-9.81194682259888e+001
1.06022978333458e+002	-6.88586846176471e+001dB	-9.81213321761641e+001
1.06047393837231e+002	-6.88526836012464e+001dB	-9.81231965605050e+001
1.06071814963529e+002	-6.88466825843829e+001dB	-9.81250613791127e+001
1.06096241713647e+002	-6.88406815670564e+001dB	-9.81269266320886e+001
1.06120674088879e+002	-6.88346805492668e+001dB	-9.81287923195341e+001
1.06145112090522e+002	-6.88286795310138e+001dB	-9.81306584415505e+001
1.06169555719870e+002	-6.88226785122972e+001dB	-9.81325249982394e+001
1.06194004978220e+002	-6.88166774931168e+001dB	-9.81343919897023e+001
1.06218459866868e+002	-6.88106764734725e+001dB	-9.81362594160405e+001
1.06242920387110e+002	-6.88046754533639e+001dB	-9.81381272773557e+001
1.06267386540244e+002	-6.87986744327909e+001dB	-9.81399955737494e+001
1.06291858327567e+002	-6.87926734117532e+001dB	-9.81418643053231e+001
1.06316335750375e+002	-6.87866723902508e+001dB	-9.81437334721784e+001
1.06340818809967e+002	-6.87806713682833e+001dB	-9.81456030744171e+001
1.06365307507641e+002	-6.87746703458505e+001dB	-9.81474731121405e+001
1.06389801844696e+002	-6.87686693229523e+001dB	-9.81493435854506e+001
1.06414301822429e+002	-6.87626682995885e+001dB	-9.81512144944489e+001
1.06438807442140e+002	-6.87566672757587e+001dB	-9.81530858392372e+001
1.06463318705129e+002	-6.87506662514629e+001dB	-9.81549576199173e+001
1.06487835612694e+002	-6.87446652267008e+001dB	-9.81568298365908e+001
1.06512358166136e+002	-6.87386642014721e+001dB	-9.81587024893596e+001
1.06536886366754e+002	-6.87326631757768e+001dB	-9.81605755783255e+001
1.06561420215849e+002	-6.87266621496145e+001dB	-9.81624491035903e+001
1.06585959714723e+002	-6.87206611229851e+001dB	-9.81643230652559e+001
1.06610504864675e+002	-6.87146600958884e+001dB	-9.81661974634243e+001
1.06635055667008e+002	-6.87086590683242e+001dB	-9.81680722981972e+001
1.06659612123023e+002	-6.87026580402921e+001dB	-9.81699475696767e+001
1.06684174234022e+002	-6.86966570117921e+001dB	-9.81718232779648e+001
1.06708742001307e+002	-6.86906559828239e+001dB	-9.81736994231633e+001
1.06733315426181e+002	-6.86846549533874e+001dB	-9.81755760053744e+001
1.06757894509947e+002	-6.86786539234822e+001dB	-9.81774530247000e+001
1.06782479253907e+002	-6.86726528931082e+001dB	-9.81793304812423e+001
1.06807069659366e+002	-6.86666518622653e+001dB	-9.81812083751034e+001
1.06831665727627e+002	-6.86606508309530e+001dB	-9.81830867063853e+001
1.06856267459994e+002	-6.86546497991714e+001dB	-9.81849654751901e+001
1.06880874857771e+002	-6.86486487669201e+001dB	-9.81868446816201e+001
1.06905487922263e+002	-6.86426477341989e+001dB	-9.81887243257775e+001
1.06930106654776e+002	-6.86366467010077e+001dB	-9.81906044077645e+001
1.06954731056613e+002	-6.86306456673462e+001dB	-9.81924849276832e+001
1.06979361129082e+002	-6.86246446332142e+001dB	-9.81943658856360e+001
1.07003996873488e+002	-6.86186435986115e+001dB	-9.81962472817252e+001
1.07028638291136e+002	-6.86126425635379e+001dB	-9.81981291160531e+001
1.07053285383334e+002	-6.86066415279931e+001dB	-9.82000113887220e+001
1.07077938151387e+002	-6.86006404919770e+001dB	-9.82018940998342e+001
1.07102596596605e+002	-6.85946394554894e+001dB	-9.82037772494923e+001
1.07127260720292e+002	-6.85886384185301e+001dB	-9.82056608377985e+001
1.07151930523758e+002	-6.85826373810987e+001dB	-9.82075448648554e+001
1.07176606008310e+002	-6.85766363431952e+001dB	-9.82094293307654e+001
1.07201287175257e+002	-6.85706353048193e+001dB	-9.82113142356310e+001
1.07225974025906e+002	-6.85646342659708e+001dB	-9.82131995795548e+001
1.07250666561568e+002	-6.85586332266494e+001dB	-9.82150853626391e+001
1.07275364783550e+002	-6.85526321868551e+001dB	-9.82169715849867e+001
1.07300068693163e+002	-6.85466311465875e+001dB	-9.82188582467002e+001
1.07324778291717e+002	-6.85406301058464e+001dB	-9.82207453478820e+001
1.07349493580521e+002	-6.85346290646317e+001dB	-9.82226328886349e+001
1.07374214560886e+002	-6.85286280229431e+001dB	-9.82245208690616e+001
1.07398941234122e+002	-6.85226269807804e+001dB	-9.82264092892647e+001
1.07423673601540e+002	-6.85166259381435e+001dB	-9.82282981493470e+001
1.07448411664453e+002	-6.85106248950320e+001dB	-9.82301874494111e+001
1.07473155424171e+002	-6.85046238514458e+001dB	-9.82320771895600e+001
1.07497904882005e+002	-6.84986228073846e+001dB	-9.82339673698963e+001
1.07522660039270e+002	-6.84926217628483e+001dB	-9.82358579905229e+001
1.07547420897276e+002	-6.84866207178367e+001dB	-9.82377490515426e+001
1.07572187457337e+002	-6.84806196723494e+001dB	-9.82396405530582e+001
1.07596959720766e+002	-6.84746186263864e+001dB	-9.82415324951728e+001
1.07621737688876e+002	-6.84686175799474e+001dB	-9.82434248779892e+001
1.07646521362981e+002	-6.84626165330321e+001dB	-9.82453177016103e+001
1.07671310744394e+002	-6.84566154856405e+001dB	-9.82472109661392e+001
1.07696105834431e+002	-6.84506144377722e+001dB	-9.82491046716788e+001
1.07720906634406e+002	-6.84446133894270e+001dB	-9.82509988183321e+001
1.07745713145634e+002	-6.84386123406047e+001dB	-9.82528934062021e+001
1.07770525369429e+002	-6.84326112913052e+001dB	-9.82547884353921e+001
1.07795343307108e+002	-6.84266102415282e+001dB	-9.82566839060050e+001
1.07820166959987e+002	-6.84206091912735e+001dB	-9.82585798181439e+001
1.07844996329380e+002	-6.84146081405408e+001dB	-9.82604761719121e+001
1.07869831416606e+002	-6.84086070893300e+001dB	-9.82623729674126e+001
1.07894672222980e+002	-6.84026060376409e+001dB	-9.82642702047488e+001
1.07919518749820e+002	-6.83966049854732e+001dB	-9.82661678840237e+001
1.07944370998442e+002	-6.83906039328267e+001dB	-9.82680660053407e+001
1.07969228970166e+002	-6.83846028797012e+001dB	-9.82699645688030e+001
1.07994092666307e+002	-6.83786018260965e+001dB	-9.82718635745139e+001
1.08018962088186e+002	-6.83726007720124e+001dB	-9.82737630225768e+001
1.08043837237120e+002	-6.83665997174486e+001dB	-9.82756629130950e+001
1.08068718114428e+002	-6.83605986624050e+001dB	-9.82775632461718e+001
1.08093604721430e+002	-6.83545976068814e+001dB	-9.82794640219108e+001
1.08118497059444e+002	-6.83485965508774e+001dB	-9.82813652404152e+001
1.08143395129791e+002	-6.83425954943929e+001dB	-9.82832669017885e+001
1.08168298933790e+002	-6.83365944374277e+001dB	-9.82851690061343e+001
1.08193208472763e+002	-6.83305933799816e+001dB	-9.82870715535560e+001
1.08218123748029e+002	-6.83245923220544e+001dB	-9.82889745441571e+001
1.08243044760910e+002	-6.83185912636458e+001dB	-9.82908779780412e+001
1.08267971512727e+002	-6.83125902047556e+001dB	-9.82927818553119e+001
1.08292904004801e+002	-6.83065891453836e+001dB	-9.82946861760728e+001
1.08317842238455e+002	-6.83005880855296e+001dB	-9.82965909404275e+001
1.08342786215011e+002	-6.82945870251934e+001dB	-9.82984961484796e+001
1.08367735935791e+002	-6.82885859643747e+001dB	-9.83004018003329e+001
1.08392691402117e+002	-6.82825849030734e+001dB	-9.83023078960910e+001
1.08417652615314e+002	-6.82765838412893e+001dB	-9.83042144358576e+001
1.08442619576704e+002	-6.82705827790220e+001dB	-9.83061214197366e+001
1.08467592287612e+002	-6.82645817162714e+001dB	-9.83080288478317e+001
1.08492570749361e+002	-6.82585806530373e+001dB	-9.83099367202467e+001
1.08517554963275e+002	-6.82525795893195e+001dB	-9.83118450370854e+001
1.08542544930679e+002	-6.82465785251177e+001dB	-9.83137537984517e+001
1.08567540652899e+002	-6.82405774604318e+001dB	-9.83156630044495e+001
1.08592542131259e+002	-6.82345763952614e+001dB	-9.83175726551827e+001
1.08617549367085e+002	-6.82285753296065e+001dB	-9.83194827507552e+001
1.08642562361703e+002	-6.82225742634668e+001dB	-9.83213932912709e+001
1.08667581116439e+002	-6.82165731968419e+001dB	-9.83233042768339e+001
1.08692605632620e+002	-6.82105721297319e+001dB	-9.83252157075482e+001
1.08717635911571e+002	-6.82045710621364e+001dB	-9.83271275835178e+001
1.08742671954621e+002	-6.81985699940552e+001dB	-9.83290399048467e+001
1.08767713763097e+002	-6.81925689254881e+001dB	-9.83309526716391e+001
1.08792761338326e+002	-6.81865678564348e+001dB	-9.83328658839990e+001
1.08817814681636e+002	-6.81805667868953e+001dB	-9.83347795420306e+001
1.08842873794356e+002	-6.81745657168691e+001dB	-9.83366936458381e+001
1.08867938677815e+002	-6.81685646463562e+001dB	-9.83386081955256e+001
1.08893009333340e+002	-6.81625635753563e+001dB	-9.83405231911974e+001
1.08918085762262e+002	-6.81565625038692e+001dB	-9.83424386329576e+001
1.08943167965910e+002	-6.81505614318946e+001dB	-9.83443545209106e+001
1.08968255945614e+002	-6.81445603594324e+001dB	-9.83462708551607e+001
1.08993349702703e+002	-6.81385592864823e+001dB	-9.83481876358121e+001
1.09018449238509e+002	-6.81325582130442e+001dB	-9.83501048629692e+001
1.09043554554363e+002	-6.81265571391177e+001dB	-9.83520225367364e+001
1.09068665651594e+002	-6.81205560647028e+001dB	-9.83539406572181e+001
