0.000000000000000e+000	0.000000e+000
9.765625114122045e-011	3.623345e-019
1.953125022824409e-010	1.203695e-018
2.960483905272340e-007	-1.100805e-008
5.919014685521855e-007	6.676051e-010
8.877545465771370e-007	3.502697e-008
1.183607624602089e-006	9.207003e-008
1.479460702627040e-006	1.717968e-007
1.775313780651992e-006	2.742073e-007
2.071166858676942e-006	3.993015e-007
2.469923829050614e-006	6.672428e-007
2.913254552702332e-006	1.084684e-006
3.376912690174301e-006	1.683205e-006
3.943480720560441e-006	2.673733e-006
4.575922097646587e-006	4.167385e-006
5.336610420476840e-006	6.592077e-006
6.200169327314509e-006	1.030635e-005
7.226079880789530e-006	1.625689e-005
8.403117455872521e-006	2.545985e-005
9.791694816267418e-006	4.008477e-005
1.139592554087995e-005	6.283035e-005
1.328154872457012e-005	9.878841e-005
1.547081108167719e-005	1.548825e-004
1.804064681456087e-005	2.432386e-004
2.103659902715146e-005	3.812463e-004
2.455539676917438e-005	5.979863e-004
2.867519734333673e-005	9.364578e-004
3.352664866495590e-005	1.466407e-003
3.923826093863171e-005	2.292535e-003
4.600125544956543e-005	3.580731e-003
5.403247550242745e-005	5.580483e-003
6.364423753789276e-005	8.641125e-003
7.340986253789276e-005	1.249829e-002
8.317548753789275e-005	1.711929e-002
9.294111253789275e-005	2.245556e-002
1.027067375378927e-004	2.842342e-002
1.124723625378927e-004	3.491035e-002
1.222379875378927e-004	4.177877e-002
1.320036125378928e-004	4.887020e-002
1.417692375378928e-004	5.600973e-002
1.515348625378928e-004	6.301074e-002
1.613004875378928e-004	6.967971e-002
1.710661125378928e-004	7.582100e-002
1.808317375378928e-004	8.124174e-002
1.905973625378928e-004	8.575629e-002
2.003629875378928e-004	8.919068e-002
2.101286125378928e-004	9.138657e-002
2.198942375378928e-004	9.220500e-002
2.296598625378928e-004	9.152943e-002
2.394254875378929e-004	8.926859e-002
2.491911125378929e-004	8.535858e-002
2.589567375378929e-004	7.976449e-002
2.687223625378929e-004	7.248142e-002
2.784879875378929e-004	6.353503e-002
2.882536125378929e-004	5.298134e-002
2.980192375378929e-004	4.090611e-002
3.077848625378929e-004	2.742363e-002
3.175504875378929e-004	1.267502e-002
3.273161125378929e-004	-3.173954e-003
3.370817375378929e-004	-1.993545e-002
3.468473625378929e-004	-3.740251e-002
3.566129875378930e-004	-5.535229e-002
3.663786125378930e-004	-7.354961e-002
3.761442375378930e-004	-9.175060e-002
3.859098625378930e-004	-1.097065e-001
3.956754875378930e-004	-1.271677e-001
4.054411125378930e-004	-1.438871e-001
4.152067375378930e-004	-1.596246e-001
4.249723625378930e-004	-1.741501e-001
4.347379875378930e-004	-1.872475e-001
4.445036125378930e-004	-1.987174e-001
4.542692375378930e-004	-2.083806e-001
4.640348625378931e-004	-2.160800e-001
4.738004875378931e-004	-2.216837e-001
4.835661125378931e-004	-2.250862e-001
4.933317375378930e-004	-2.262100e-001
5.030973625378930e-004	-2.250071e-001
5.128629875378930e-004	-2.214586e-001
5.226286125378931e-004	-2.155760e-001
5.323942375378931e-004	-2.074001e-001
5.421598625378931e-004	-1.970005e-001
5.519254875378931e-004	-1.844747e-001
5.616911125378931e-004	-1.699466e-001
5.714567375378931e-004	-1.535645e-001
5.812223625378931e-004	-1.354990e-001
5.909879875378931e-004	-1.159407e-001
6.007536125378931e-004	-9.509760e-002
6.105192375378931e-004	-7.319207e-002
6.202848625378931e-004	-5.045796e-002
6.300504875378931e-004	-2.713750e-002
6.398161125378932e-004	-3.478147e-003
6.495817375378932e-004	2.027063e-002
6.593473625378932e-004	4.386046e-002
6.691129875378932e-004	6.704713e-002
6.788786125378932e-004	8.959357e-002
6.886442375378932e-004	1.112726e-001
6.984098625378932e-004	1.318698e-001
7.081754875378932e-004	1.511853e-001
7.179411125378932e-004	1.690368e-001
7.277067375378932e-004	1.852607e-001
7.374723625378932e-004	1.997139e-001
7.472379875378932e-004	2.122756e-001
7.570036125378933e-004	2.228475e-001
7.667692375378933e-004	2.313550e-001
7.765348625378933e-004	2.377474e-001
7.863004875378933e-004	2.419981e-001
7.960661125378933e-004	2.441039e-001
8.058317375378933e-004	2.440849e-001
8.155973625378933e-004	2.419837e-001
8.253629875378933e-004	2.378639e-001
8.351286125378933e-004	2.318092e-001
8.448942375378933e-004	2.239215e-001
8.546598625378933e-004	2.143197e-001
8.644254875378934e-004	2.031374e-001
8.741911125378934e-004	1.905209e-001
8.839567375378934e-004	1.766276e-001
8.937223625378934e-004	1.616232e-001
9.034879875378934e-004	1.456801e-001
9.132536125378934e-004	1.289748e-001
9.230192375378934e-004	1.116859e-001
9.327848625378934e-004	9.399211e-002
9.425504875378934e-004	7.606992e-002
9.523161125378934e-004	5.809192e-002
9.620817375378934e-004	4.022487e-002
9.718473625378934e-004	2.262804e-002
9.816129875378935e-004	5.451720e-003
