5.44465046666715e+005,-7.45588444541697e+001,-9.66662738108118e+001
5.45720168224377e+005,-7.45242798595934e+001,-9.66931688734061e+001
5.46978183136045e+005,-7.44896204140970e+001,-9.67202481393907e+001
5.48239098071591e+005,-7.44548653305547e+001,-9.67475136015315e+001
5.49502919716259e+005,-7.44200138132231e+001,-9.67749672818400e+001
5.50769654770706e+005,-7.43850650576198e+001,-9.68026112321092e+001
5.52039309951035e+005,-7.43500182504002e+001,-9.68304475344621e+001
5.53311891988832e+005,-7.43148725692317e+001,-9.68584783019113e+001
5.54587407631199e+005,-7.42796271826666e+001,-9.68867056789320e+001
5.55865863640794e+005,-7.42442812500117e+001,-9.69151318420470e+001
5.57147266795863e+005,-7.42088339211967e+001,-9.69437590004246e+001
5.58431623890279e+005,-7.41732843366392e+001,-9.69725893964911e+001
5.59718941733574e+005,-7.41376316271085e+001,-9.70016253065552e+001
5.61009227150980e+005,-7.41018749135861e+001,-9.70308690414481e+001
5.62302486983461e+005,-7.40660133071241e+001,-9.70603229471771e+001
5.63598728087753e+005,-7.40300459087012e+001,-9.70899894055944e+001
5.64897957336397e+005,-7.39939718090759e+001,-9.71198708350811e+001
5.66200181617777e+005,-7.39577900886371e+001,-9.71499696912466e+001
5.67505407836156e+005,-7.39214998172525e+001,-9.71802884676446e+001
5.68813642911714e+005,-7.38851000541136e+001,-9.72108296965047e+001
5.70124893780582e+005,-7.38485898475784e+001,-9.72415959494821e+001
5.71439167394884e+005,-7.38119682350111e+001,-9.72725898384231e+001
5.72756470722766e+005,-7.37752342426188e+001,-9.73038140161504e+001
5.74076810748439e+005,-7.37383868852858e+001,-9.73352711772646e+001
5.75400194472216e+005,-7.37014251664039e+001,-9.73669640589663e+001
5.76726628910544e+005,-7.36643480777006e+001,-9.73988954418966e+001
5.78056121096047e+005,-7.36271545990637e+001,-9.74310681509977e+001
5.79388678077561e+005,-7.35898436983626e+001,-9.74634850563939e+001
5.80724306920169e+005,-7.35524143312664e+001,-9.74961490742932e+001
5.82063014705243e+005,-7.35148654410590e+001,-9.75290631679117e+001
5.83404808530479e+005,-7.34771959584504e+001,-9.75622303484183e+001
5.84749695509933e+005,-7.34394048013843e+001,-9.75956536759039e+001
5.86097682774063e+005,-7.34014908748430e+001,-9.76293362603729e+001
5.87448777469762e+005,-7.33634530706474e+001,-9.76632812627591e+001
5.88802986760401e+005,-7.33252902672545e+001,-9.76974918959668e+001
5.90160317825862e+005,-7.32870013295505e+001,-9.77319714259364e+001
5.91520777862580e+005,-7.32485851086398e+001,-9.77667231727371e+001
5.92884374083577e+005,-7.32100404416306e+001,-9.78017505116862e+001
5.94251113718507e+005,-7.31713661514158e+001,-9.78370568744957e+001
5.95621004013685e+005,-7.31325610464506e+001,-9.78726457504480e+001
5.96994052232134e+005,-7.30936239205248e+001,-9.79085206876008e+001
5.98370265653619e+005,-7.30545535525318e+001,-9.79446852940215e+001
5.99749651574687e+005,-7.30153487062323e+001,-9.79811432390539e+001
6.01132217308704e+005,-7.29760081300143e+001,-9.80178982546156e+001
6.02517970185896e+005,-7.29365305566477e+001,-9.80549541365290e+001
6.03906917553387e+005,-7.28969147030346e+001,-9.80923147458861e+001
6.05299066775238e+005,-7.28571592699549e+001,-9.81299840104478e+001
6.06694425232486e+005,-7.28172629418065e+001,-9.81679659260796e+001
6.08093000323181e+005,-7.27772243863409e+001,-9.82062645582240e+001
6.09494799462430e+005,-7.27370422543933e+001,-9.82448840434110e+001
6.10899830082433e+005,-7.26967151796077e+001,-9.82838285908077e+001
6.12308099632521e+005,-7.26562417781562e+001,-9.83231024838086e+001
6.13719615579200e+005,-7.26156206484536e+001,-9.83627100816673e+001
6.15134385406188e+005,-7.25748503708650e+001,-9.84026558211712e+001
6.16552416614451e+005,-7.25339295074092e+001,-9.84429442183605e+001
6.17973716722252e+005,-7.24928566014551e+001,-9.84835798702925e+001
6.19398293265181e+005,-7.24516301774124e+001,-9.85245674568529e+001
6.20826153796202e+005,-7.24102487404162e+001,-9.85659117426161e+001
6.22257305885689e+005,-7.23687107760050e+001,-9.86076175787544e+001
6.23691757121468e+005,-7.23270147497929e+001,-9.86496899049998e+001
6.25129515108856e+005,-7.22851591071344e+001,-9.86921337516579e+001
6.26570587470704e+005,-7.22431422727829e+001,-9.87349542416774e+001
6.28014981847434e+005,-7.22009626505423e+001,-9.87781565927755e+001
6.29462705897080e+005,-7.21586186229111e+001,-9.88217461196218e+001
6.30913767295331e+005,-7.21161085507203e+001,-9.88657282360824e+001
6.32368173735572e+005,-7.20734307727623e+001,-9.89101084575263e+001
6.33825932928919e+005,-7.20305836054139e+001,-9.89548924031949e+001
6.35287052604267e+005,-7.19875653422503e+001,-9.90000857986390e+001
6.36751540508327e+005,-7.19443742536519e+001,-9.90456944782232e+001
6.38219404405668e+005,-7.19010085864030e+001,-9.90917243877007e+001
6.39690652078758e+005,-7.18574665632813e+001,-9.91381815868613e+001
6.41165291328007e+005,-7.18137463826404e+001,-9.91850722522547e+001
6.42643329971804e+005,-7.17698462179822e+001,-9.92324026799910e+001
6.44124775846563e+005,-7.17257642175215e+001,-9.92801792886214e+001
6.45609636806763e+005,-7.16814985037408e+001,-9.93284086221025e+001
6.47097920724989e+005,-7.16370471729360e+001,-9.93770973528455e+001
6.48589635491974e+005,-7.15924082947528e+001,-9.94262522848544e+001
6.50084789016641e+005,-7.15475799117133e+001,-9.94758803569552e+001
6.51583389226145e+005,-7.15025600387323e+001,-9.95259886461207e+001
6.53085444065916e+005,-7.14573466626238e+001,-9.95765843708918e+001
6.54590961499699e+005,-7.14119377415968e+001,-9.96276748949010e+001
6.56099949509597e+005,-7.13663312047409e+001,-9.96792677305003e+001
6.57612416096115e+005,-7.13205249515001e+001,-9.97313705424969e+001
6.59128369278199e+005,-7.12745168511363e+001,-9.97839911520015e+001
6.60647817093283e+005,-7.12283047421810e+001,-9.98371375403919e+001
6.62170767597328e+005,-7.11818864318752e+001,-9.98908178533972e+001
6.63697228864865e+005,-7.11352596955976e+001,-9.99450404053051e+001
6.65227208989041e+005,-7.10884222762800e+001,-9.99998136832988e+001
6.66760716081657e+005,-7.10413718838113e+001,-1.00055146351926e+002
6.68297758273216e+005,-7.09941061944271e+001,-1.00111047257707e+002
6.69838343712963e+005,-7.09466228500877e+001,-1.00167525433883e+002
6.71382480568927e+005,-7.08989194578416e+001,-1.00224590105315e+002
6.72930177027969e+005,-7.08509935891756e+001,-1.00282250693534e+002
6.74481441295822e+005,-7.08028427793515e+001,-1.00340516821950e+002
6.76036281597133e+005,-7.07544645267271e+001,-1.00399398321228e+002
6.77594706175513e+005,-7.07058562920638e+001,-1.00458905234828e+002
6.79156723293572e+005,-7.06570154978186e+001,-1.00519047824731e+002
6.80722341232970e+005,-7.06079395274205e+001,-1.00579836577340e+002
6.82291568294457e+005,-7.05586257245317e+001,-1.00641282209574e+002
6.83864412797919e+005,-7.05090713922924e+001,-1.00703395675160e+002
6.85440883082421e+005,-7.04592737925495e+001,-1.00766188171129e+002
6.87020987506252e+005,-7.04092301450679e+001,-1.00829671144523e+002
6.88604734446968e+005,-7.03589376267253e+001,-1.00893856299323e+002
6.90192132301437e+005,-7.03083933706893e+001,-1.00958755603605e+002
6.91783189485885e+005,-7.02575944655764e+001,-1.01024381296933e+002
6.93377914435939e+005,-7.02065379545926e+001,-1.01090745897999e+002
6.94976315606671e+005,-7.01552208346558e+001,-1.01157862212519e+002
6.96578401472646e+005,-7.01036400554986e+001,-1.01225743341393e+002
6.98184180527963e+005,-7.00517925187520e+001,-1.01294402689140e+002
6.99793661286303e+005,-6.99996750770090e+001,-1.01363853972626e+002
7.01406852280973e+005,-6.99472845328677e+001,-1.01434111230080e+002
7.03023762064951e+005,-6.98946176379541e+001,-1.01505188830428e+002
7.04644399210931e+005,-6.98416710919238e+001,-1.01577101482944e+002
7.06268772311371e+005,-6.97884415414414e+001,-1.01649864247241e+002
7.07896889978535e+005,-6.97349255791391e+001,-1.01723492543599e+002
7.09528760844540e+005,-6.96811197425519e+001,-1.01798002163671e+002
7.11164393561404e+005,-6.96270205130303e+001,-1.01873409281552e+002
7.12803796801088e+005,-6.95726243146303e+001,-1.01949730465246e+002
7.14446979255545e+005,-6.95179275129794e+001,-1.02026982688538e+002
7.16093949636765e+005,-6.94629264141179e+001,-1.02105183343298e+002
7.17744716676821e+005,-6.94076172633173e+001,-1.02184350252215e+002
7.19399289127916e+005,-6.93519962438724e+001,-1.02264501682000e+002
7.21057675762428e+005,-6.92960594758690e+001,-1.02345656357069e+002
7.22719885372957e+005,-6.92398030149258e+001,-1.02427833473718e+002
7.24385926772374e+005,-6.91832228509103e+001,-1.02511052714826e+002
7.26055808793864e+005,-6.91263149066286e+001,-1.02595334265095e+002
7.27729540290976e+005,-6.90690750364884e+001,-1.02680698826860e+002
7.29407130137667e+005,-6.90114990251349e+001,-1.02767167636486e+002
7.31088587228352e+005,-6.89535825860599e+001,-1.02854762481376e+002
7.32773920477949e+005,-6.88953213601831e+001,-1.02943505717627e+002
7.34463138821926e+005,-6.88367109144058e+001,-1.03033420288350e+002
7.36156251216352e+005,-6.87777467401367e+001,-1.03124529742689e+002
7.37853266637940e+005,-6.87184242517894e+001,-1.03216858255569e+002
7.39554194084096e+005,-6.86587387852521e+001,-1.03310430648200e+002
7.41259042572969e+005,-6.85986855963290e+001,-1.03405272409383e+002
7.42967821143496e+005,-6.85382598591529e+001,-1.03501409717632e+002
7.44680538855450e+005,-6.84774566645704e+001,-1.03598869464177e+002
7.46397204789491e+005,-6.84162710184984e+001,-1.03697679276855e+002
7.48117828047209e+005,-6.83546978402530e+001,-1.03797867544960e+002
7.49842417751179e+005,-6.82927319608507e+001,-1.03899463445071e+002
7.51570983045004e+005,-6.82303681212826e+001,-1.04002496967914e+002
7.53303533093363e+005,-6.81676009707612e+001,-1.04106998946308e+002
7.55040077082067e+005,-6.81044250649418e+001,-1.04213001084231e+002
7.56780624218096e+005,-6.80408348641179e+001,-1.04320535987078e+002
7.58525183729661e+005,-6.79768247313924e+001,-1.04429637193139e+002
7.60273764866240e+005,-6.79123889308247e+001,-1.04540339206385e+002
7.62026376898638e+005,-6.78475216255560e+001,-1.04652677530592e+002
7.63783029119028e+005,-6.77822168759128e+001,-1.04766688704892e+002
7.65543730841007e+005,-6.77164686374919e+001,-1.04882410340802e+002
7.67308491399639e+005,-6.76502707592268e+001,-1.04999881160802e+002
7.69077320151509e+005,-6.75836169814390e+001,-1.05119141038547e+002
7.70850226474772e+005,-6.75165009338756e+001,-1.05240231040773e+002
7.72627219769199e+005,-6.74489161337367e+001,-1.05363193470996e+002
7.74408309456232e+005,-6.73808559836946e+001,-1.05488071915082e+002
7.76193504979033e+005,-6.73123137699088e+001,-1.05614911288770e+002
7.77982815802529e+005,-6.72432826600403e+001,-1.05743757887259e+002
7.79776251413468e+005,-6.71737557012689e+001,-1.05874659436951e+002
7.81573821320468e+005,-6.71037258183191e+001,-1.06007665149455e+002
7.83375535054066e+005,-6.70331858114990e+001,-1.06142825777957e+002
7.85181402166768e+005,-6.69621283547575e+001,-1.06280193676094e+002
7.86991432233101e+005,-6.68905459937681e+001,-1.06419822859427e+002
7.88805634849665e+005,-6.68184311440435e+001,-1.06561769069665e+002
7.90624019635183e+005,-6.67457760890911e+001,-1.06706089841762e+002
7.92446596230548e+005,-6.66725729786174e+001,-1.06852844574042e+002
7.94273374298880e+005,-6.65988138267898e+001,-1.07002094601493e+002
7.96104363525576e+005,-6.65244905105685e+001,-1.07153903272400e+002
7.97939573618357e+005,-6.64495947681175e+001,-1.07308336028471e+002
7.99779014307325e+005,-6.63741181973097e+001,-1.07465460488654e+002
8.01622695345012e+005,-6.62980522543395e+001,-1.07625346536804e+002
8.03470626506429e+005,-6.62213882524574e+001,-1.07788066413422e+002
8.05322817589126e+005,-6.61441173608466e+001,-1.07953694811657e+002
8.07179278413234e+005,-6.60662306036564e+001,-1.08122308977793e+002
8.09040018821523e+005,-6.59877188592176e+001,-1.08293988816451e+002
8.10905048679455e+005,-6.59085728594590e+001,-1.08468817000742e+002
8.12774377875232e+005,-6.58287831895531e+001,-1.08646879087632e+002
8.14648016319852e+005,-6.57483402878158e+001,-1.08828263638782e+002
8.16525973947157e+005,-6.56672344458937e+001,-1.09013062347135e+002
8.18408260713894e+005,-6.55854558092694e+001,-1.09201370169566e+002
8.20294886599760e+005,-6.55029943781232e+001,-1.09393285465871e+002
8.22185861607456e+005,-6.54198400085913e+001,-1.09588910144459e+002
8.24081195762744e+005,-6.53359824144637e+001,-1.09788349815053e+002
8.25980899114497e+005,-6.52514111693720e+001,-1.09991713948780e+002
8.27884981734754e+005,-6.51661157095190e+001,-1.10199116046011e+002
8.29793453718770e+005,-6.50800853370096e+001,-1.10410673812351e+002
8.31706325185074e+005,-6.49933092238463e+001,-1.10626509343185e+002
8.33623606275521e+005,-6.49057764166607e+001,-1.10846749317206e+002
8.35545307155343e+005,-6.48174758422585e+001,-1.11071525199376e+002
8.37471438013208e+005,-6.47283963140621e+001,-1.11300973453780e+002
8.39402009061269e+005,-6.46385265395440e+001,-1.11535235766860e+002
8.41337030535223e+005,-6.45478551287551e+001,-1.11774459281528e+002
8.43276512694360e+005,-6.44563706040576e+001,-1.12018796842682e+002
8.45220465821621e+005,-6.43640614111872e+001,-1.12268407254650e+002
8.47168900223653e+005,-6.42709159317795e+001,-1.12523455551134e+002
8.49121826230861e+005,-6.41769224975081e+001,-1.12784113278198e+002
8.51079254197464e+005,-6.40820694059980e+001,-1.13050558790906e+002
8.53041194501551e+005,-6.39863449386908e+001,-1.13322977564176e+002
8.55007657545133e+005,-6.38897373808591e+001,-1.13601562518461e+002
8.56978653754201e+005,-6.37922350439824e+001,-1.13886514360867e+002
8.58954193578783e+005,-6.36938262907209e+001,-1.14178041942282e+002
8.60934287492992e+005,-6.35944995627429e+001,-1.14476362631141e+002
8.62918945995090e+005,-6.34942434116887e+001,-1.14781702704387e+002
8.64908179607539e+005,-6.33930465335795e+001,-1.15094297756189e+002
8.66901998877057e+005,-6.32908978070083e+001,-1.15414393124951e+002
8.68900414374676e+005,-6.31877863354840e+001,-1.15742244339089e+002
8.70903436695795e+005,-6.30837014943311e+001,-1.16078117582003e+002
8.72911076460240e+005,-6.29786329825900e+001,-1.16422290176586e+002
8.74923344312317e+005,-6.28725708803979e+001,-1.16775051089547e+002
8.76940250920868e+005,-6.27655057123792e+001,-1.17136701455662e+002
8.78961806979334e+005,-6.26574285176216e+001,-1.17507555121965e+002
8.80988023205802e+005,-6.25483309268625e+001,-1.17887939211699e+002
8.83018910343070e+005,-6.24382052475706e+001,-1.18278194707622e+002
8.85054479158698e+005,-6.23270445576638e+001,-1.18678677054038e+002
8.87094740445070e+005,-6.22148428086697e+001,-1.19089756776591e+002
8.89139705019449e+005,-6.21015949392029e+001,-1.19511820118513e+002
8.91189383724032e+005,-6.19872969997049e+001,-1.19945269691596e+002
8.93243787426013e+005,-6.18719462894684e+001,-1.20390525139625e+002
8.95302927017634e+005,-6.17555415070465e+001,-1.20848023811477e+002
8.97366813416250e+005,-6.16380829152298e+001,-1.21318221440327e+002
8.99435457564381e+005,-6.15195725218600e+001,-1.21801592824670e+002
9.01508870429771e+005,-6.14000142778304e+001,-1.22298632505897e+002
9.03587063005450e+005,-6.12794142937140e+001,-1.22809855436094e+002
9.05670046309788e+005,-6.11577810765381e+001,-1.23335797628491e+002
9.07757831386554e+005,-6.10351257883053e+001,-1.23877016781583e+002
9.09850429304978e+005,-6.09114625279325e+001,-1.24434092866273e+002
9.11947851159805e+005,-6.07868086383355e+001,-1.25007628663562e+002
9.14050108071357e+005,-6.06611850404343e+001,-1.25598250238184e+002
9.16157211185592e+005,-6.05346165958722e+001,-1.26206607331182e+002
9.18269171674159e+005,-6.04071325002376e+001,-1.26833373651750e+002
9.20386000734464e+005,-6.02787667085289e+001,-1.27479247045643e+002
9.22507709589723e+005,-6.01495583945131e+001,-1.28144949514112e+002
9.24634309489025e+005,-6.00195524454738e+001,-1.28831227053598e+002
9.26765811707391e+005,-5.98887999936201e+001,-1.29538849282397e+002
9.28902227545835e+005,-5.97573589851072e+001,-1.30268608816045e+002
9.31043568331419e+005,-5.96252947871962e+001,-1.31021320348461e+002
9.33189845417320e+005,-5.94926808335193e+001,-1.31797819390841e+002
9.35341070182886e+005,-5.93595993067057e+001,-1.32598960615038e+002
9.37497254033695e+005,-5.92261418567267e+001,-1.33425615742776e+002
9.39658408401619e+005,-5.90924103522162e+001,-1.34278670916708e+002
9.41824544744885e+005,-5.89585176606749e+001,-1.35159023484166e+002
9.43995674548132e+005,-5.88245884518585e+001,-1.36067578119789e+002
9.46171809322473e+005,-5.86907600167383e+001,-1.37005242209349e+002
9.48352960605558e+005,-5.85571830921935e+001,-1.37972920414392e+002
9.50539139961635e+005,-5.84240226790293e+001,-1.38971508336415e+002
9.52730358981608e+005,-5.82914588380054e+001,-1.40001885200579e+002
9.54926629283104e+005,-5.81596874453196e+001,-1.41064905483367e+002
9.57127962510527e+005,-5.80289208854461e+001,-1.42161389416737e+002
9.59334370335129e+005,-5.78993886554507e+001,-1.43292112314172e+002
9.61545864455063e+005,-5.77713378509787e+001,-1.44457792682460e+002
9.63762456595452e+005,-5.76450335001845e+001,-1.45659079108060e+002
9.65984158508446e+005,-5.75207587081367e+001,-1.46896535939291e+002
9.68210981973288e+005,-5.73988145709353e+001,-1.48170627826119e+002
9.70442938796373e+005,-5.72795198162268e+001,-1.49481703228417e+002
9.72680040811315e+005,-5.71632101253717e+001,-1.50829977061277e+002
9.74922299879006e+005,-5.70502370926183e+001,-1.52215512711657e+002
9.77169727887681e+005,-5.69409667787234e+001,-1.53638203733132e+002
9.79422336752978e+005,-5.68357778209884e+001,-1.55097755602418e+002
9.81680138418007e+005,-5.67350590690775e+001,-1.56593667999508e+002
9.83943144853406e+005,-5.66392067265873e+001,-1.58125218148136e+002
9.86211368057410e+005,-5.65486209923448e+001,-1.59691445819480e+002
9.88484820055914e+005,-5.64637022128013e+001,-1.61291140653041e+002
9.90763512902532e+005,-5.63848465773684e+001,-1.62922832477444e+002
9.93047458678669e+005,-5.63124414114779e+001,-1.64584785313528e+002
9.95336669493576e+005,-5.62468601465434e+001,-1.66274995706040e+002
9.97631157484423e+005,-5.61884570704986e+001,-1.67991195953612e+002
9.99930934816355e+005,-5.61375619855167e+001,-1.69730862687088e+002
1.00223601368256e+006,-5.60944749189983e+001,-1.71491231084226e+002
1.00454640630435e+006,-5.60594610480241e+001,-1.73269314809156e+002
1.00686212493118e+006,-5.60327460044226e+001,-1.75061931536259e+002
1.00918318184076e+006,-5.60145117259943e+001,-1.76865733673175e+002
1.01150958933912e+006,-5.60048930084309e+001,-1.78677243652099e+002
1.01384135976062e+006,-5.60039748919977e+001,1.79507107069864e+002
1.01617850546809e+006,-5.60117909878779e+001,1.77690936354137e+002
1.01852103885284e+006,-5.60283228128065e+001,1.75877868263665e+002
1.02086897233475e+006,-5.60535001595917e+001,1.74071489761243e+002
1.02322231836232e+006,-5.60872024881330e+001,1.72275308509179e+002
1.02558108941276e+006,-5.61292612796556e+001,1.70492712995721e+002
1.02794529799205e+006,-5.61794632589853e+001,1.68726936087691e+002
1.03031495663498e+006,-5.62375543582932e+001,1.66981022928160e+002
1.03269007790525e+006,-5.63032442726688e+001,1.65257803877730e+002
1.03507067439550e+006,-5.63762114441441e+001,1.63559872955561e+002
1.03745675872744e+006,-5.64561083065578e+001,1.61889571989376e+002
1.03984834355183e+006,-5.65425666282746e+001,1.60248980448925e+002
1.04224544154863e+006,-5.66352028020153e+001,1.58639910728326e+002
1.04464806542700e+006,-5.67336229491910e+001,1.57063908469332e+002
1.04705622792543e+006,-5.68374277282808e+001,1.55522257385532e+002
1.04946994181174e+006,-5.69462167610221e+001,1.54015987958794e+002
1.05188921988322e+006,-5.70595926147607e+001,1.52545889331965e+002
1.05431407496663e+006,-5.71771643027797e+001,1.51112523711921e+002
1.05674451991830e+006,-5.72985502856860e+001,1.49716242618223e+002
1.05918056762423e+006,-5.74233809752489e+001,1.48357204358059e+002
1.06162223100009e+006,-5.75513007570724e+001,1.47035392170680e+002
1.06406952299134e+006,-5.76819695600462e+001,1.45750632557579e+002
1.06652245657327e+006,-5.78150640088031e+001,1.44502613392355e+002
1.06898104475110e+006,-5.79502782007195e+001,1.43290901481880e+002
1.07144530056001e+006,-5.80873241517291e+001,1.42114959324390e+002
1.07391523706525e+006,-5.82259319558464e+001,1.40974160877929e+002
1.07639086736217e+006,-5.83658497022507e+001,1.39867806212672e+002
1.07887220457631e+006,-5.85068431915154e+001,1.38795134972204e+002
1.08135926186349e+006,-5.86486954894487e+001,1.37755338611796e+002
1.08385205240983e+006,-5.87912063533696e+001,1.36747571416381e+002
1.08635058943185e+006,-5.89341915617538e+001,1.35770960327939e+002
1.08885488617656e+006,-5.90774821742395e+001,1.34824613632256e+002
1.09136495592148e+006,-5.92209237451503e+001,1.33907628569335e+002
1.09388081197476e+006,-5.93643755100740e+001,1.33019097941180e+002
1.09640246767520e+006,-5.95077095617059e+001,1.32158115795998e+002
1.09892993639239e+006,-5.96508100281578e+001,1.31323782270028e+002
1.10146323152671e+006,-5.97935722642716e+001,1.30515207667815e+002
1.10400236650943e+006,-5.99359020641516e+001,1.29731515859533e+002
1.10654735480280e+006,-6.00777149011292e+001,1.28971847070371e+002
1.10909820990009e+006,-6.02189351996843e+001,1.28235360132522e+002
1.11165494532568e+006,-6.03594956424236e+001,1.27521234265276e+002
1.11421757463513e+006,-6.04993365140524e+001,1.26828670443406e+002
1.11678611141524e+006,-6.06384050833177e+001,1.26156892408631e+002
1.11936056928415e+006,-6.07766550231455e+001,1.25505147373654e+002
1.12194096189136e+006,-6.09140458685891e+001,1.24872706463158e+002
1.12452730291787e+006,-6.10505425117458e+001,1.24258864931306e+002
1.12711960607619e+006,-6.11861147324545e+001,1.23662942190782e+002
1.12971788511047e+006,-6.13207367633309e+001,1.23084281684260e+002
1.13232215379651e+006,-6.14543868875309e+001,1.22522250625348e+002
1.13493242594189e+006,-6.15870470675187e+001,1.21976239632650e+002
1.13754871538601e+006,-6.17187026030630e+001,1.21445662277429e+002
1.14017103600019e+006,-6.18493418166639e+001,1.20929954562624e+002
1.14279940168769e+006,-6.19789557646300e+001,1.20428574348469e+002
1.14543382638386e+006,-6.21075379720606e+001,1.19941000737765e+002
1.14807432405616e+006,-6.22350841900453e+001,1.19466733431975e+002
1.15072090870423e+006,-6.23615921734590e+001,1.19005292067537e+002
1.15337359436001e+006,-6.24870614778104e+001,1.18556215540396e+002
1.15603239508777e+006,-6.26114932736802e+001,1.18119061325381e+002
1.15869732498422e+006,-6.27348901773728e+001,1.17693404796001e+002
1.16136839817853e+006,-6.28572560964896e+001,1.17278838549217e+002
1.16404562883248e+006,-6.29785960892159e+001,1.16874971738926e+002
1.16672903114048e+006,-6.30989162362003e+001,1.16481429421185e+002
1.16941861932965e+006,-6.32182235239783e+001,1.16097851913558e+002
1.17211440765994e+006,-6.33365257389774e+001,1.15723894170474e+002
1.17481641042413e+006,-6.34538313712061e+001,1.15359225176013e+002
1.17752464194798e+006,-6.35701495268038e+001,1.15003527355178e+002
1.18023911659026e+006,-6.36854898486907e+001,1.14656496004364e+002
1.18295984874285e+006,-6.37998624446184e+001,1.14317838741501e+002
1.18568685283080e+006,-6.39132778219792e+001,1.13987274976100e+002
1.18842014331241e+006,-6.40257468287842e+001,1.13664535399254e+002
1.19115973467932e+006,-6.41372806002684e+001,1.13349361493489e+002
1.19390564145656e+006,-6.42478905106304e+001,1.13041505062247e+002
1.19665787820267e+006,-6.43575881294493e+001,1.12740727778671e+002
1.19941645950972e+006,-6.44663851823675e+001,1.12446800753283e+002
1.20218140000344e+006,-6.45742935156576e+001,1.12159504120098e+002
1.20495271434327e+006,-6.46813250643280e+001,1.11878626640647e+002
1.20773041722244e+006,-6.47874918234504e+001,1.11603965325364e+002
1.21051452336806e+006,-6.48928058224186e+001,1.11335325071764e+002
1.21330504754118e+006,-6.49972791018769e+001,1.11072518318819e+002
1.21610200453688e+006,-6.51009236930751e+001,1.10815364716933e+002
1.21890540918435e+006,-6.52037515994314e+001,1.10563690812909e+002
1.22171527634696e+006,-6.53057747801020e+001,1.10317329749321e+002
1.22453162092235e+006,-6.54070051353749e+001,1.10076120977688e+002
1.22735445784249e+006,-6.55074544937206e+001,1.09839909984862e+002
1.23018380207379e+006,-6.56071346003488e+001,1.09608548032076e+002
1.23301966861714e+006,-6.57060571071298e+001,1.09381891906076e+002
1.23586207250804e+006,-6.58042335637578e+001,1.09159803681811e+002
1.23871102881662e+006,-6.59016754100379e+001,1.08942150496144e+002
1.24156655264776e+006,-6.59983939691926e+001,1.08728804332083e+002
1.24442865914117e+006,-6.60944004420936e+001,1.08519641813049e+002
1.24729736347145e+006,-6.61897059023284e+001,1.08314544006701e+002
1.25017268084819e+006,-6.62843212920265e+001,1.08113396237869e+002
1.25305462651603e+006,-6.63782574183682e+001,1.07916087910170e+002
1.25594321575476e+006,-6.64715249507143e+001,1.07722512335876e+002
1.25883846387940e+006,-6.65641344182928e+001,1.07532566573659e+002
