waveform	[0]		[1]	
t0	2016/05/30  16:01:25.441386		2016/05/30  16:01:25.441387	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/05/30  16:01:25.441568	-5.026182E-1	2016/05/30  16:01:25.441569	1.326327E-1
2016/05/30  16:01:25.441570	-5.026827E-1	2016/05/30  16:01:25.441571	1.681890E-1
2016/05/30  16:01:25.441572	-4.985923E-1	2016/05/30  16:01:25.441573	1.998805E-1
2016/05/30  16:01:25.441574	-5.031336E-1	2016/05/30  16:01:25.441575	2.286412E-1
2016/05/30  16:01:25.441576	-5.017809E-1	2016/05/30  16:01:25.441577	2.547288E-1
2016/05/30  16:01:25.441578	-5.032302E-1	2016/05/30  16:01:25.441579	2.781110E-1
2016/05/30  16:01:25.441580	-4.986567E-1	2016/05/30  16:01:25.441581	2.990455E-1
2016/05/30  16:01:25.441582	-5.024894E-1	2016/05/30  16:01:25.441583	3.179510E-1
2016/05/30  16:01:25.441584	-5.028115E-1	2016/05/30  16:01:25.441585	3.351495E-1
2016/05/30  16:01:25.441586	4.461996E-1	2016/05/30  16:01:25.441587	3.022018E-1
