19.93	-11.519	-106.296
22.352	-10.62	-107.37
25.146	-9.686	-109.388
28.312	-8.807	-111.846
31.665	-7.963	-114.249
35.577	-7.154	-116.431
39.861	-6.366	-119.262
44.703	-5.62	-122.054
50.291	-4.942	-125.502
56.438	-4.295	-128.191
63.33	-3.693	-131.63
70.967	-3.182	-135.202
79.535	-2.673	-137.942
89.407	-2.253	-141.502
100.21	-1.884	-145.058
112.504	-1.546	-148.04
126.101	-1.303	-151.145
141.561	-1.061	-153.957
158.884	-0.884	-156.242
178.255	-0.705	-158.936
200.048	-0.566	-161.4
224.449	-0.466	-163.937
251.83	-0.397	-165.701
282.563	-0.323	-167.494
317.022	-0.261	-169.41
355.579	-0.208	-170.886
398.979	-0.191	-172.487
447.78	-0.155	-173.926
502.355	-0.149	-175.505
563.636	-0.134	-176.713
632.368	-0.105	-178.17
709.668	-0.095	-179.399
796.281	-0.099	-180.5
893.325	-0.125	-181.541
1002.289	-0.11	-183.083
1124.665	-0.121	-184.428
1261.942	-0.157	-185.47
1415.983	-0.182	-186.894
1588.65	-0.198	-188.123
1782.551	-0.234	-190.207
1999.922	-0.274	-191.508
2244.115	-0.345	-193.548
2517.924	-0.417	-195.517
2825.074	-0.537	-197.541
3169.85	-0.646	-200.19
3556.535	-0.782	-202.456
3990.531	-0.944	-205.173
4477.426	-1.188	-208.326
5023.74	-1.435	-211.055
5636.737	-1.728	-214.139
6324.612	-2.056	-217.283
7096.305	-2.443	-220.849
7962.063	-2.919	-223.82
8933.619	-3.423	-227.601
10023.825	-4.003	-231.284
11246.838	-4.622	-234.274
12619.235	-5.286	-237.695
14158.897	-6.013	-240.604
15886.5	-6.771	-243.588
17824.955	-7.58	-246.155
19999.966	-8.43	-248.763
22440.404	-9.305	-251.592
25178.492	-10.215	-253.626
28250.739	-11.098	-255.784
31697.936	-12.016	-257.493
35565.533	-12.951	-259.54
39905.31	-13.902	-261.357
44774.45	-14.855	-262.553
50237.775	-15.814	-264.472
56367.74	-16.809	-265.831
63245.557	-17.79	-267.634
70962.682	-18.758	-268.69
79621.375	-19.764	-269.899
89336.745	-20.723	-271.105
100237.504	-21.67	-272.477
112468.19	-22.689	-273.976
126191.415	-23.689	-275.441
141589.157	-24.617	-276.447
158865.564	-25.591	-278.914
178250.112	-26.524	-279.954
200000.033	-26.922	-283.692
