19.93	-1.563	-150.594
22.352	-10.291	-89.765
25.146	-9.205	-89.085
28.312	-8.308	-93.697
31.665	-7.23	-88.261
35.577	-6.174	-90.405
39.861	-5.169	-90.304
44.703	-4.199	-91.976
50.291	-3.258	-89.957
56.438	-2.236	-91.105
63.33	-1.178	-90.654
70.967	-0.25	-89.799
79.535	0.727	-90.924
89.407	1.75	-90.714
100.21	2.772	-90.821
112.504	3.749	-90.803
126.101	4.758	-90.67
141.561	5.765	-90.662
158.884	6.739	-90.362
178.255	7.703	-90.537
200.048	8.762	-90.303
224.449	9.742	-91.188
251.83	10.739	-90.314
282.563	11.727	-90.677
317.022	12.724	-90.096
355.579	13.706	-90.665
398.979	14.735	-90.544
447.78	15.742	-90.806
502.355	16.763	-90.922
563.636	17.776	-90.493
632.368	18.77	-90.969
709.668	19.793	-90.957
796.281	20.783	-90.862
893.325	21.822	-91.041
1002.289	22.851	-91.27
1124.665	23.894	-91.345
1261.942	24.953	-91.247
1415.983	26.019	-91.365
1588.65	27.078	-91.591
1782.551	28.179	-91.851
1999.922	29.329	-91.763
2244.115	30.518	-92.208
2517.924	31.746	-92.489
2825.074	33.041	-92.771
3169.85	34.455	-93.626
3556.535	35.985	-93.888
3990.531	37.712	-94.969
4477.426	39.705	-96.388
5023.74	42.179	-98.714
5636.737	45.403	-102.46
6324.612	50.367	-112.289
7096.305	58.511	-158.841
7962.063	53.071	-239.115
8933.619	47.019	-256.014
10023.825	43.32	-260.724
11246.838	40.63	-263.407
12619.235	38.487	-264.36
14158.897	36.619	-265.767
15886.5	35.059	-266.316
17824.955	33.598	-267.235
19999.966	32.261	-267.083
22440.404	30.977	-268.082
25178.492	29.782	-268.178
28250.739	28.621	-268.056
31697.936	27.504	-268.98
35565.533	26.385	-268.674
39905.31	25.321	-269.219
44774.45	24.263	-269.548
50237.775	23.212	-269.601
56367.74	22.17	-269.404
63245.557	21.145	-269.255
70962.682	20.125	-270.084
79621.375	19.099	-269.829
89336.745	18.084	-270.35
100237.504	17.089	-270.016
112468.19	16.075	-270.426
126191.415	15.078	-270.296
141589.157	14.066	-270.836
158865.564	13.074	-270.419
178250.112	12.061	-270.952
200000.033	11.094	-270.021
